NUMBER	ENGLISH	CONCEPTICON_ID	TBL_ID	SRCID	SRCGLOSS
19	good	1035	1052	1490	to be good, to be right, to be all right, to be fine, to be correct. (v.intr.)
19	good	1035	1052	1493	well, properly, in such a manner as to yield good results (adv.)
19	good	1035	1052	1960	well, thoroughly (adv.)
#>>>
20	green	1425	1009	1165	green, blue. (adj.)
#<<<
21	hard	1884	1034	975	1 to be hard, to be solid; 2 (pertaining to persons) to be strong; (v.intr.stat.)
21	hard	1884	1034	1139	(of the penis) to be hard, to be erect. (v.intr.)
#>>>
#<<<
22	he or she [third person singular]	262	934	81	that, that one, he, she; <i>akkosäʔ</i> <i>;</i> <i>akkoeʔ</i> <i>;</i> <i>akkweʔ</i> ergative/instrumental; <i>akkoji</i> non-singular independent form; <i>akkha</i> plural dependent form; <i>akkhaji</i> plural independent form (demons.pron.)
22	he or she [third person singular]	262	934	291	third person singular, she, he (pron.)
#>>>
23	heavy	1210	1014	1843	heavy (adj.)
#<<<
24	here	136	944	463	here, around here; designates a less precise area than <i>igobeʔ</i> (demons.adv.)
24	here	136	944	473	a) here, hither across a horizontal plane; b) here, in this place. (demons.adv.)
24	here	136	944	480	here, on this spot. (demons.adv.)
#>>>
25	high / tall	1265	968		???
26	horizontal	2376	1001		???
27	hot	1286	1062	1408	hot, spicy (adj.)
28	hundred	1634	824		???
30	inside	1606	715		???
31	knife	1352	549	1329	knife, small <i>Gurkhali</i> knife. (n.)
32	late	477	1019	946	a) late, delayed; b) quietly, taking it easy; c) slow, slowly. (adv.)
33	left	244	710		???
34	light (of weight)	1052	1052	568	light, not heavy (adj.)
#<<<
35	long	1203	972	603	to be long, to be tall (v.intr.stat.)
35	long	1203	972	609	long, tall (adj.)
35	long	1203	972	890	long, tall (adj.)
35	long	1203	972	1730	long, golden ornament worn on the ear. (n.)
#>>>
36	many	1198	987	484	a) very; b) much, many; c) usually, mostly. (adj. &amp; adv.)
37	middle	1093	708	670	middle; <i>rumbeʔ</i> in the middle, in between, among (n.)
38	morning	1339	749	45	morning, in the morning. (n. &amp; adv.)
39	narrow	1267	977	1575	narrow, dangerous or otherwise difficult part of a road, which you cannot avoid going across. (n.)
#<<<
40	near	1942	975	781	near, close. (adv.)
40	near	1942	975	963	toward, around, near, about (suffix.)
#>>>
41	new	1231	1050		???
42	nine	1483	805		???
43	noon	12	750	1048	noon, the time when the sun is at its peak (adv.)
44	old (of person)	2112	1058		???
45	one	1493	797		???
46	outside	762	714		???
47	red	156	1007	745	(is realised as &lt;-red- ; -ret- ; -rez-> after vowels) expresses that the situation denoted by the main verb is either brief or intercurrent with some other occupation (v.intr.aux. &amp; v.tr.aux.)
48	right	1019	711		???
49	round	1395	990	1206	round, spherical. (adj. &amp; adv.)
50	salty	1091	1076		???
51	seven	1704	803		???
#<<<
52	sharp	1396	1020	805	to be sharp, to cut. (v.tr.)
52	sharp	1396	1020	1211	(alternative of <i>yemma)</i> to cut, to be sharp (v.tr.)
#>>>
53	short	1645	973		???
54	shy	487	1365		???
55	six	1703	802		???
#<<<
56	small	1246	965	201	diminutive; a) little, small b) a bit, a small amount (suffix.)
56	small	1246	965	335	a little, a bit (n. &amp; adv.)
56	small	1246	965	1002	seat, low bench or small, round straw mat which is used as a seat. (n.)
56	small	1246	965	1184	1a) what b) whatever, anything 2a) some, a small, undefined quantity b) what-not, anything (interrog.)
56	small	1246	965	1798	a little (adv.)
#>>>
57	smooth	1234	1037		???
58	soft	1856	1035	429	tender, soft, smooth of structure (adj.)
#<<<
59	straight	1404	1003	1364	immediately, straight, without stopping or coming back. (adv.)
59	straight	1404	1003	1579	upright, on end, straight, standing (adj.)
#>>>
60	ten	1515	806	1295	ten (num.)
#<<<
61	that	78	947	81	that, that one, he, she; <i>akkosäʔ</i> <i>;</i> <i>akkoeʔ</i> <i>;</i> <i>akkweʔ</i> ergative/instrumental; <i>akkoji</i> non-singular independent form; <i>akkha</i> plural dependent form; <i>akkhaji</i> plural independent form (demons.pron.)
61	that	78	947	1685	a) that one, the one over there, that, yon; b) the one previously mentioned (demons.pron.)
#>>>
62	the ant	587	365		???
63	the armpit	1886	92	1531	armpit (n.)
#<<<
64	the bamboo	1927	389	990	platform of boards or bamboo; split bamboo mat spread above a lower terrace on which one does the dishes. (n.)
64	the bamboo	1927	389	1800	bamboo, a shaft of bamboo, a patch of bamboo. (n.)
#>>>
65	the barley (tibetan or highland)	932	411		???
66	the belly	1251	96		???
67	the bird	937	326		???
68	the blood	946	129		???
69	the body hair (hair or fur)	189	266		???
70	the bone	1394	133		???
71	the branch	1531	374		???
72	the breast (female)	1402	94		???
#<<<
73	the child (young human)	1304	169	215	(used only with pronominal prefixes) child, offspring (bound morph.)
73	the child (young human)	1304	169	1031	child, offspring. (n.)
73	the child (young human)	1304	169	1466	child; a term of address used by older people (n.)
#>>>
74	the cloud	1489	7	1514	cloud, mist, haze. (n.)
75	the daughter	1357	222		???
76	the dew	1977	15		???
77	the dog	2009	289		???
78	the dream	2374	699		???
79	the dust	2	45	1663	dirt on the body, dust or dirtiness. (n.)
80	the ear	1247	81		???
#<<<
81	the earth (soil)	1228	40	42	earth, ground, land. (n.)
81	the earth (soil)	1228	40	416	earth, soil (n.)
#>>>
82	the earthworm	2350	363		???
83	the egg	744	450	1116	egg (n.)
84	the eye	1248	79		???
85	the father	1217	218	996	father (bound morph.)
86	the feather	1201	299		???
87	the fire	221	18		???
88	the fish	227	351		???
89	the flea	232	355		???
90	the flower	239	377	333	flower, blossom. (n.)
91	the fog	249	16	1514	cloud, mist, haze. (n.)
92	the foot	1301	103	217	area at the bottom of something, foot (n. &amp; suffix.)
#<<<
93	the forest	420	50	1043	woods, forest. (n.)
93	the forest	420	50	1459	forest, jungle. (n.)
93	the forest	420	50	1881	jungle, forest (n.)
#>>>
94	the fox	1312	325		???
95	the frog	503	349		???
96	the front (front side)	2194	712		???
97	the frost	2034	14		???
98	the fruit	1507	378		???
99	the goat	1502	276	1376	goat (n.)
100	the grass	606	436		???
101	the hail	609	13		???
102	the hair (of the head)	1040	75		???
103	the hand	1277	107	722	hand (n.)
104	the head	1256	74		???
105	the heart	1223	144	793	mind, heart, faculty of thinking and feeling. (n.)
106	the hoof	152	264		???
107	the horn (keratinized skin)	1393	263		???
108	the horse	615	268		???
109	the house	1252	494		???
110	the husband	1200	247	1487	sociative case and gerund suffix, with, and, together with. (suffix.)
111	the ice	617	17		???
112	the knee	1371	101	1805	ankle, knee or elbow joints. (n.)
113	the lake	624	31	1255	water, usually more specifically pool, pond, lake, tank, sea. (n.)
114	the leaf	628	376	1868	wall serving as a boundary of a yard, field or path, low wall of piled up stones. (n.)
115	the lip (the lips)	478	85		???
116	the liver	1224	145		???
117	the louse	1392	356	356	louse (n.)
118	the lung	688	143		???
119	the man (male human)	2106	173	1741	man, person. (n.)
#<<<
120	the meat	634	443	724	things for worship, like rice, meat or money collected from everybody (n.)
120	the meat	634	443	1536	meat, flesh. (n.)
#>>>
121	the moon	1313	4		???
122	the mosquito	1509	360		???
#<<<
123	the mother	1216	219	381	mother, mum. (n.)
123	the mother	1216	219	1424	mother (bound morph.)
#>>>
124	the mountain	639	23		???
125	the mouse or rat	2139	320	350	mouse or rat. (n.)
126	the mouth	674	84		???
127	the mud	640	46		???
128	the nail (fingernail or claw)	2128	113		???
129	the name	1405	687		???
130	the neck	1333	89	482	neck, throat. (n.)
131	the needle (for sewing)	1382	578		???
132	the nit	267	357		???
133	the nose	1221	80		???
134	the otter	15	317		???
135	the pig	1337	284	137	pig, hog, lit. 'one who routs'. (n.)
136	the rain	658	10	1069	rain (n.)
137	the rainbow	1733	11		???
138	the rice plant	2026	439		???
#<<<
139	the river	666	30	23	stream, rivulet. (n.)
139	the river	666	30	200	a) pond; b) well; c) deep part in a river or stream, pool. (n.)
#>>>
#<<<
140	the road	667	38	220	road, path. (n.)
140	the road	667	38	1868	wall serving as a boundary of a yard, field or path, low wall of piled up stones. (n.)
#>>>
141	the root	670	375		???
142	the rope	1218	619	1000	rope, string. (n.)
143	the salt	1274	61		???
144	the sand	671	44		???
145	the sea	1474	32		???
146	the seed	714	405		???
147	the sheep	1331	275		???
#<<<
148	the shit	676	151	527	to shit (v.tr.)
148	the shit	676	151	1964	to defecate; also <i>hi:ma</i> (v.intr. &amp; v.tr.)
148	the shit	676	151	1974	to defecate (v.intr. &amp; v.tr.)
#>>>
149	the shoulder	1482	90		???
150	the sickle	341	624	306	1 to cut with a knife or a sickle; 2 to eat biting out of a large thing (v.intr. &amp; v.tr.)
151	the skin	763	120		???
152	the sky	1732	1	1046	firmament, sky (n.)
153	the smoke	778	19		???
154	the snake	730	347		???
155	the snow	784	12		???
#<<<
156	the son	1620	220	422	son or daughter's father-in-law. (n.)
156	the son	1620	220	1634	son or daughter's mother-in-law. (n.)
#>>>
157	the sparrow	1854	336		???
158	the spider	843	361		???
159	the star	1430	5		???
160	the stick	1295	586		???
161	the stone (a piece of)	857	379	452	a) to get out of the way; b) to take shelter; c) to evade, e.g. somebody trying to hit you with a stick or stones (v.intr.)
162	the sun	1343	2	1040	sun, sunshine. (n.)
163	the tail	1220	267		???
164	the thigh	800	100		???
165	the thunder	1150	8		???
166	the tiger	846	304		???
167	the tongue	1205	139	748	tongue (n.)
168	the tooth (front)	1380	137		???
169	the tree	906	372	1912	a) tree; b) tree-trunk. (n.)
170	the water	948	47	1255	water, usually more specifically pool, pond, lake, tank, sea. (n.)
171	the wheat	1077	410		???
#<<<
172	the wife	1199	248	786	wife or husband's younger brother (n.)
172	the wife	1199	248	787	wife or husband's younger sister (n.)
#>>>
173	the wind	960	9	1968	wind, air. (n.)
174	the wing	1257	298	1520	wing (n.)
175	the wolf	522	324		???
176	the woman	962	174		???
177	the wood (material)	1803	511	1043	woods, forest. (n.)
178	the year	1226	777	791	year (bound morph.)
#<<<
179	there	1937	950	83	a) there, in that place b) to that place. (demons.adv.)
179	there	1937	950	92	there (demons.adv.)
179	there	1937	950	1687	a) there; b) in the place previously mentioned. (demons.adv.)
#>>>
180	thick	1244	980		???
181	thin (object)	2307	981		???
182	this	1214	942	478	this, this one; <i>igosäʔ</i> <i>;</i> <i>igoeʔ</i> <i>;</i> <i>igweʔ</i> <i>;</i> <i>igonäʔ</i> <i>ergative;</i> <i>igoji</i> <i>non-singular</i> independent form; <i>igha</i> plural dependent form; <i>ighaji</i> plural independent form (demons.pron.)
#<<<
183	thou [second person singular]	1215	931	308	second person plural, you (pron.)
183	thou [second person singular]	1215	931	309	second person dual, you (pron.)
183	thou [second person singular]	1215	931	310	second person singular, you (pron.)
#>>>
184	three	492	799		???
185	to be alive	1422	1087	1973	to live, survive. (v.intr.)
#<<<
186	to bite	1403	1753	18	to bite, to take a bite off something, to set your teeth into something. (v.intr. &amp; v.tr.)
186	to bite	1403	1753	311	to bite, to nibble (v.intr. &amp; v.tr.)
#>>>
187	to blow (of wind)	175	1738		???
188	to burn [intransitive]	1428	1269	43	to burn (v.intr. &amp; v.tr.)
189	to buy	1869	1516	1190	to buy, to purchase. (v.tr.)
190	to chew	321	1424		???
191	to come	1446	1491		???
192	to count	1420	1640		???
193	to cry (weep)	1420	1485		???
#<<<
194	to die	1494	1651	1200	sick, feeling an inclination to retch. (adv.redupl.)
194	to die	1494	1651	1880	terribly, dead- (adv.)
#>>>
195	to dig	1418	1698	629	to dig, to dig up, to dig a deep hole. (v.intr. &amp; v.tr.)
#<<<
196	to drink	1401	1370	923	to drink (v.intr. &amp; v.tr.)
196	to drink	1401	1370	1340	to drink (v.intr. &amp; v.tr.)
196	to drink	1401	1370	1255	water, usually more specifically pool, pond, lake, tank, sea. (n.)
#>>>
#<<<
197	to eat	1336	1198	1776	to eat (v.intr. &amp; v.tr.)
197	to eat	1336	1198	1856	to eat; slang expression for <i>ca:ma</i> 'to eat', with an additional implication of eating what is not entirely edible (v.intr. &amp; v.tr.)
#>>>
#<<<
198	to fight	1423	1234	708	to fight, to quarrel (v.intr. &amp; v.tr.)
198	to fight	1423	1234	1304	to fight, to quarrel. (v.intr.)
#>>>
199	to float	1574	1553		???
200	to flow	2003	1502	842	to flow or trickle down (v.intr.)
201	to fly (move through air)	1441	1318	491	to fly (v.intr.)
202	to forget	1523	1704		???
203	to give	1447	1345		???
204	to hear	1408	1682		???
205	to hide (conceal)	602	1169		???
206	to hold	1448	1709		???
207	to hunt	1435	1230		???
208	to kill	1417	1602		???
209	to knead	274	1594	1238	to knead, to mix water into flour, to mix water and earth. (v.intr. &amp; v.tr.)
210	to know (something)	1410	1398	755	to know, to have knowledge of (v.tr.)
211	to laugh	1355	1735	856	to laugh, to smile (v.intr.)
212	to learn	504	1742		???
213	to lick	319	1674	64	to lick, to taste, to eat a little bit (v.intr. &amp; v.tr.)
214	to lie down	215	1661		???
215	to marry (a man marries a woman)	2164	1578		???
216	to plant (vegetals, rice)	1486	1774	213	to grow (v.intr.)
217	to play	1413	1703	1013	to play, to play around, to have fun. (v.intr.)
218	to pull	1455	1568	582	to pull, to draw, to drag, to tug (v.intr. &amp; v.tr.)
#<<<
219	to push	1452	1689	930	to shove, to push (v.tr.)
219	to push	1452	1689	1334	to push, to shake, to swing violently. (v.intr. &amp; v.tr.)
#>>>
220	to reside (live)	1099	1452		???
#<<<
221	to run	1519	1544	916	to run, to ride, to drive (v.intr.)
221	to run	1519	1544	1834	to run, to rush, to hurry. (v.intr.)
#>>>
222	to scratch	1436	1530	884	to scratch, to claw, to dig out with the hand (v.intr. &amp; v.tr.)
223	to see	1409	1471		???
224	to shoot (an arrow)	1172	1611	323	to shoot, e.g. arrows with a bow, bullets with a gun. (v.tr.)
225	to sing	1261	1184		???
#<<<
226	to sleep	1585	1646	1188	sleep, sleepiness (n.)
226	to sleep	1585	1646	1191	to sleep (v.intr.)
#>>>
227	to smell (perceive odor) [transitive]	1586	1707		???
228	to sow (broadcast, scatter seeds)	748	1597	683	to sow, to sprinkle, to strew. (v.tr.)
229	to spit	1440	1688		???
#<<<
230	to stand	1442	1784	814	to stand (v.intr.)
230	to stand	1442	1784	1579	upright, on end, straight, standing (adj.)
#>>>
231	to steal	713	1686	882	to steal (v.intr. &amp; v.tr.)
232	to think (reflect)	1415	1726	963	toward, around, near, about (suffix.)
233	to throw	1456	1687	1140	1) to break, to break open, to smash, to tap, throw or knock to pieces 2) to open an umbrella 3) to beat off, e.g. dirt from a stone or stick, or the dust out of a mat (v.intr. &amp; v.tr.)
#<<<
234	to vomit	1278	1535	489	to vomit (v.intr.)
234	to vomit	1278	1535	536	to vomit, to throw up (v.tr.)
#>>>
#<<<
235	to walk	1443	1815	959	to walk; <i>rambukma</i> to depart, to be on one's way (v.intr.)
235	to walk	1443	1815	1404	to go (v.intr.)
#>>>
236	to wipe	1454	1163	835	to wipe, to clean a surface with a cloth. (v.intr. &amp; v.tr.)
#<<<
237	today	1283	738	165	day, as when referring to a certain day (bound morph.)
237	today	1283	738	330	today (adv.)
#>>>
238	tomorrow	1329	742		???
239	twenty	1710	816		???
240	two	1498	798	260	in two (adv.)
#<<<
241	we [first person plural inclusive]	1131	930	1311	first person plural inclusive, we (pron.)
241	we [first person plural inclusive]	1131	930	1312	first person plural exclusive, we (pron.)
#>>>
#<<<
242	wet	1726	1029	159	a) wet; b) swampy, miry. (adj.redupl.)
242	wet	1726	1029	1528	wet (adj.)
#>>>
243	what	1236	954		???
#<<<
244	where	1237	955	844	1) <i>v.tr.</i> to put down, to place; 2) <i>v.tr.aux.</i> expresses that the situation denoted by the main verb involves a putting down or placing into a certain position of the verbal object. (v.tr. &amp; v.tr.aux.)
244	where	1237	955	926	place, person (bound morph.)
244	where	1237	955	1293	where (interrog.)
#>>>
245	white	1335	1006		???
246	who	1235	953	326	who; <i>asäʔ</i> <i>ergative</i> (interrog.)
247	yellow	1424	1008		???
248	yesterday	1174	739		???
#<<<
249	you [second person plural]	1213	933	308	second person plural, you (pron.)
249	you [second person plural]	1213	933	309	second person dual, you (pron.)
249	you [second person plural]	1213	933	310	second person singular, you (pron.)
#>>>
#<<<
250	young	1207	1059	1016	to be young, to be junior (v.intr.stat.)
250	young	1207	1059	1752	young, unmarried woman. (n.)
#>>>
