lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
199945				dʑõ²²m̥õ⁵³	flour		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	391.40	3.1.6.2	Other ground and milled food	0
197752	1612			ẽ²²	house		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	348.40	5.11.9.1	Kinds of dwellings	0
197803	1612			ẽ²²	home		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	349.40	5.11.9.6	General	0
229117				e²²kɑ⁵³	acre		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	963.40	9.8	Measure Words	0
195202				ẽ²²ɕĩ²²	host		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	298.40	4.4.2	Clans and neighbors	0
209686	127			eʔ⁴⁴	sleep		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	582.40	1.1.4.1	Sleep/Be asleep	0
206473	127,126			eʔ⁴⁴mɛʔ⁴⁴	dream		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	519.40	1.1.4.2	Dream	0
225088				e⁵⁵	cold		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	884.40	7.1.2.3	Temperature	0
225190				e⁵⁵mjɑ⁵³	cool		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	886.40	7.1.2.3	Temperature	0
190204				gõ²²	ramie		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	200.40	3.1.8	Other wild plants	0
181687	665			gu²²	cave		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	33.40	3.2.7	Cracks/Chasms/Crevices	0
198568				gu²²	grave		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	364.40	9.10.6	Functional buildings/places	0
207901				hiʔ⁴⁴	cry out / yell		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	547.40	1.8.8.2	Cry/Weep	0
200404				hĩ⁵⁵	dish		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	400.40	5.5	Cooking Implements	0
200455				hĩ⁵⁵tɕho²²	soup		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	401.40	5.5	Cooking Implements	0
190510				hĩ⁵⁵tθi⁵⁵hĩ⁵⁵jwɛʔ⁴⁴	vegetable		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	206.40	3.1.2	Plant parts and types	0
217387				hoʔ⁴⁴/phjiʔ⁴⁴	be / copula		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	733.40	10.4.1.1	Grammatical case	0
185920	1226			hseʔ⁴⁴	goat / sheep (generic)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	116.40	2.1.8	Ovine and Hircine	0
185971	1226			hseʔ⁴⁴	goat		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	117.40	2.1.8	Ovine and Hircine	0
191071				hse⁵⁵	tobacco		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	217.40	3.1.6.2	Other ground and milled food	0
205963	5427			hse⁵⁵	medicine		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	509.40	5.4	Instruments and therapies	0
213052	5647			hse⁵⁵	wash (hand)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	648.40	6.2.2.5.2	Wash (v.i./v.t.)	0
200251				hsi²²	oil		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	397.40	1.6.4.1	Oil/Grease	0
194437	650			hsi⁵⁵	urine		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	283.40	1.8.4	Urine/Piss	0
217948				hsĩ⁵⁵	descend		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	744.40	6.7.8	Downward	0
180463	m,3565			hsi⁵⁵n̥ĩ⁵⁵	snow		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	9.40	3.2.1	Weather and seasons	0
202189				hsõ²²	pestle		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	435.40	5.5	Cooking Implements	0
202240	2742			hsõ²²	mortar		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	436.40	5.5	Cooking Implements	0
214837				hso²²	sing		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	683.40	5.1	Waste products	0
218101				hsoʔ⁴⁴	retreat		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	747.40	6.7.2	Outward	0
213970				hso⁵³	stuff (hole) up		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	666.40	9.5	Change of state	0
213256				hso⁵⁵	dye		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	652.40	5.1	Waste products	0
223915				hso⁵⁵	bad		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	861.40	9.6.2.1	Negative Qualities	0
219325				hsu²²	boil	v.i.	1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	771.40	6.6	Verbs requiring liquids	0
197701				hswe²²mjo⁵⁵	relative		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	347.40	4.7.5	General	0
208666				hswɛ⁵⁵	pull		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	562.40	6.2.2.3.1	Push	0
211216				hswɛ⁵⁵	lead (animal)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	612.40	6.2.2.1	Assorted action verbs	0
219172				hsɛ²²	ladle / dredge		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	768.40	5.5	Cooking Implements	0
226924	2748			hsɛ²²	ten		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	920.40	9.9	Numbers and numeric expression	0
227026				hsɛ³³n̥iʔ⁴⁴	twelve		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	922.40	9.9	Numbers and numeric expression	0
209941	200			hsɛʔ⁴⁴	connect		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	587.40	6.13.3	With Tools	0
227383				hsɛ⁵³ko⁵⁵	nineteen		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	929.40	9.9	Numbers and numeric expression	0
227128				hsɛ⁵³le⁵⁵	fourteen		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	924.40	9.9	Numbers and numeric expression	0
226975				hsɛ⁵³tiʔ⁴⁴	eleven		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	921.40	9.9	Numbers and numeric expression	0
227230				hsɛ⁵³tɕhɑuʔ⁴⁴	sixteen		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	926.40	9.9	Numbers and numeric expression	0
227179				hsɛ⁵³ŋɑ⁵⁵	fifteen		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	925.40	9.9	Numbers and numeric expression	0
227332				hsɛ⁵³ɕiʔ⁴⁴	eighteen		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	928.40	9.9	Numbers and numeric expression	0
216112				hsɛ⁵⁵	scold		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	708.40	8.5.1	Scold	0
227281				hsɛ⁵⁵khu⁵³n̥iʔ⁴⁴	seventeen		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	927.40	9.9	Numbers and numeric expression	0
204688				hsɑĩ²²	shop		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	484.40	9.10.6	Functional buildings/places	0
225751				hsɑ²²	hungry		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	897.40	1.1.3	Hungry	0
215347				hsɑʔ⁴⁴	return	v.t.	1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	693.40	6.2.2.1	Assorted action verbs	0
203566				hsɑʔ⁴⁴pjɑ²²	soap		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	462.40	5.11.8.4	Toiletries	0
199894				hsɑ̃²²	rice (uncooked)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	390.40	3.1.4	Seeds and flowers, nuts	0
202087				hsɑ̃²²khɑ²²	sieve	n	1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	433.40	5.5	Cooking Implements	0
191938	366,m			hsɑ̃²²pĩ²²	hair of head		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	234.40	1.2.3	Hair of Head	0
208615				hsɑ̃⁵³	reach out(hand)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	561.40	6.21	Acquisitions	0
220753				hsɑ̃⁵³tɕĩ²²	oppose		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	799.40	6.5	Fighting	0
195916				hsɑ⁵³jɑ²²	teacher		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	312.40	6.19	Social action	0
195865				hsɑ⁵³jɑ²²wũ²²	doctor		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	311.40	4.2.1.5	Health-care	0
200302	2729			hsɑ⁵⁵	salt		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	398.40	3.2.4	Elements, metals, alloys	0
200965				hteʔ⁴⁴tõ⁵⁵	flail		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	411.40	5.3	Diseases	0
203872				htĩ⁵⁵	firewood		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	468.40	5.11.5.5	Tools pertaining to fire	0
230137				hto²²	that		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	983.40	10.1	Ontological	0
230188				hto²²twĩ²²	there		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	984.40	9.2.7	Extent	0
197956				htoʔ⁴⁴	beam		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	352.40	5.11.9	Dwellings	0
215806				htoʔ⁴⁴	give out / distribute		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	702.40	6.23	Giving	0
198160				htõ⁵⁵	lime		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	356.40	3.1.5	Fruits and vegetables	0
212491				hto⁵⁵	prick		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	637.40	8.4	Feeling	0
201169				htũ²²	rake		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	415.40	5.1	Waste products	0
221467	183			htu²²	thick		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	813.40	9.7.2	Verbs referring to size/shape	0
210400				htũ²²jɛʔ⁴⁴	rake	v	1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	596.40	5.1	Waste products	0
210043				htu⁵³	strike (iron)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	589.40	6.8	Striking, hitting verbs	0
214327				htũ⁵⁵	light (candle)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	673.40	7.1.11.1	Light	0
207646	298			htwe⁵⁵	spit		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	542.40	1.8.3	Spit/Saliva	0
217999				htwɛʔ⁴⁴	exit		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	745.40	6.7.2	Outward	0
218305				htwɛʔ⁴⁴	rise (of the sun)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	751.40	1.1.4	Wake/Conscious/Alert	0
216265	m,6163			htwɛʔ⁴⁴pje⁵⁵	escape		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	711.40	6.7.2	Outward	0
228964	1281			htwɑ²²	handspan		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	960.40	1.5.9.4	Span/Handspan	0
201118				htɛ²²	plough	n	1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	414.40	5.3	Diseases	0
228811				htɛ²²	classifier for clothes		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	957.40	10.1.3	Classifiers	0
210349				htɛ²²hto⁵⁵	plough	v	1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	595.40	5.3	Diseases	0
224374	5515			htɛʔ⁴⁴	sharp		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	870.40	6.9.2	Carve, shave	0
213919				htɛ⁵³	load	v	1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	665.40	6.2.2.1	Assorted action verbs	0
209278	1906			htɑĩ²²	sit		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	574.40	6.1.1.4.1	Sit	0
227944				htɑũ²²	thousand		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	940.40	9.9	Numbers and numeric expression	0
222028				htɑũ²²lɑiʔ⁴⁴	upright		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	824.40	7.1.5.3	Position - high/low	0
210196				htɑ̃⁵⁵	carry on a pole (two people)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	592.40	6.2.2.2.1	Carry	0
210247				htɑ̃⁵⁵	carry on shoulder		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	593.40	1.4.3.3	Carry on shoulder	0
201220				htɑ̃⁵⁵po⁵⁵	yoke		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	416.40	5.14	Husbandry	0
199996				htɑ⁵³mɪ̃⁵⁵	rice (cooked)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	392.40	3.1.4	Seeds and flowers, nuts	0
213664				htɑ⁵⁵	put / place		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	660.40	6.17	Putting	0
189133	2690,2620			htɪ̃⁵⁵ju⁵⁵	pine		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	179.40	3.1.1	Names of trees and shrubs	0
214072	2550			hwɛʔ⁴⁴	hide	v.t.	1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	668.40	1.6.5.1	Hide/Leather	0
227077				hwɛ⁵³tθõ⁵⁵	thirteen		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	923.40	9.9	Numbers and numeric expression	0
219937				hɑũ²²	bark	v	1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	783.40	2.1.11.1	Bark (of dog)	0
224221				hɑũ⁵⁵	old (things)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	867.40	7.1.8.3	Neutral term	0
196069			5:b,5:m,5:m	hɑ̃²²lu²²mjo⁵⁵	Chinese		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	315.40	4.6	Ethnonyms/Place names	0
194488				i⁵⁵	fart		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	284.40	1.8.5.2	Fart	0
199180				ĩ⁵⁵tɕi²²	clothes		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	376.40	5.11.8.2.1	Clothes (general)	0
180514				je²²	water		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	10.40	3.2.3	Water and other liquids	0
202954				je²²khwɛʔ⁴⁴	cup		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	450.40	5.1	Waste products	0
180565	3565,m			je²²khɛ⁵⁵	ice		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	11.40	3.2.3	Water and other liquids	0
181126				je²²twĩ⁵⁵	well		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	22.40	9.6.1.1	Positive Qualities	0
213154				je²²tɕho⁵⁵	bathe		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	650.40	6.6	Verbs requiring liquids	0
225802	m,99			je²²ŋɑʔ⁴⁴	thirsty		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	898.40	1.1.3.1	Thirsty	0
210655				jeʔ⁴⁴	cut		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	601.40	6.9.3	Chop, slice	0
211777				je⁵⁵	write		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	623.40	6.2.2.9.1	Write	0
188368				jĩ²²	fly	n	1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	164.40	2.2.6	Insects, Arachnids, and Worms	0
193111	288			jĩ²²	chest		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	257.40	1.4.4.3	Chest	0
211522	2738			ji²²	count		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	618.40	6.2.2.2	Move an object	0
216571	1108			ji²²	laugh		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	717.40	1.8.8.1	Laugh/Smile	0
187195				jiʔ⁴⁴	pheasant		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	141.40	2.2.4.1	Particular birds	0
186175				jo²²	rabbit		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	121.40	2.1.1	Rodents	0
216775	5675			jõ²²	believe		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	721.40	8.3.1.12.1	Know, Believe	0
219223	2795			jo²²	leak		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	769.40	6.6	Verbs requiring liquids	0
214480				joʔ⁴⁴	take back / put away		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	676.40	6.21	Acquisitions	0
208003	303			ju²²	take		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	549.40	6.21	Acquisitions	0
215551				ju²²	marry (a woman)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	697.40	6.19	Social action	0
214123				jwe⁵⁵	pick / select		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	669.40	6.10.4	Intentional separation - Sort	0
198466	2773			jwɑ²²	village		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	362.40	5.8	Religion	0
218254	2080			jwɑ²²	rain	v	1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	750.40	3.2.1	Weather and seasons	0
215959				jɔ²²	pay indemnity to		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	705.40	6.22	Exchanges	0
207391	629			jɛʔ⁴⁴	lick		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	537.40	1.3.3.1	Lick	0
211267	5669			jɛʔ⁴⁴	weave		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	613.40	5.1	Waste products	0
184492				jɛʔ⁴⁴	day (24 hours)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	88.40	1.5.3.2	Five	0
