rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
121716	upt-	collect	vt	BM-Bah	299	Bahing	
121717	jet-	split (wood)	vt	BM-Bah	299	Bahing	
121718	jely	chin	n	BM-Bah	299	Bahing	
121719	jɛwa	father-in-law	n	BM-Bah	299	Bahing	
121720	jɛk-	sift, sieve	vt	BM-Bah	299	Bahing	
121722	jɛlypar	suspension cords of loom	n	BM-Bah	299	Bahing	
121723	ja	eight	num	BM-Bah	299	Bahing	
121725	japhima	half-rupee coin	n df.	BM-Bah	299	Bahing	
121726	jɔkt-	remove, move, leave	vt	BM-Bah	299	Bahing	
121727	jɔŋs-	move (self), leave	vr	BM-Bah	299	Bahing	
121728	jɔkpe	leech	n	BM-Bah	299	Bahing	
121729	jɔːtsa	nephew, a woman's brother's son	n	BM-Bah	299	Bahing	
121730	jɔːnima	niece, a woman's brother's daughter	n	BM-Bah	299	Bahing	
121731	jœld-	fall asleep, sleepy	v	BM-Bah	299	Bahing	
121732	jok-	divide up, serve out	vt	BM-Bah	299	Bahing	
121733	joŋ-	swing, shake the head	vt	BM-Bah	299	Bahing	
121734	jos-	swing, shake	vr	BM-Bah	299	Bahing	
121735	joːri	thatch-grass	n	BM-Bah	299	Bahing	
121736	jøkhø	thus, in this way	adv	BM-Bah	299	Bahing	
121737	juksi	salt	n	BM-Bah	299	Bahing	
121738	juksa	trace, footprint	n	BM-Bah	299	Bahing	
121739	jy-	come down (a slope), fall (of rain)	v	BM-Bah	299	Bahing	
121740	jy	mouse	n	BM-Bah	299	Bahing	
121741	jyjy	great-grandson	n	BM-Bah	299	Bahing	
121742	jyt-	bring down	vt	BM-Bah	299	Bahing	
121743	jyndi	earthworm	n	BM-Bah	299	Bahing	
121744	jynbytsa	clan name	pn	BM-Bah	299	Bahing	
121745	jympi	youngest daughter	n	BM-Bah	299	Bahing	
121746	jys-	have time to, manage to	vr	BM-Bah	299	Bahing	
121747	wa, ɔ	my	pron	BM-Bah	299	Bahing	
121748	wa	brother, elder; elder sibling	n	BM-Bah	299	Bahing	
121749	wa	cloth	n	BM-Bah	299	Bahing	
121750	wai-lasiŋ	plant, Alstonia sp.	n df.	BM-Bah	299	Bahing	
121751	wai ̃sa	man, male	n	BM-Bah	299	Bahing	
121752	wawa	wild cat	n	BM-Bah	299	Bahing	
121753	wakhaːwa	slowly	adv	BM-Bah	299	Bahing	
121754	waŋ	buffalo sacrifice	n	BM-Bah	299	Bahing	
121755	waːtser	seed	n	BM-Bah	299	Bahing	
121756	wat-	stop, cease	vt	BM-Bah	299	Bahing	
121757	wat-	sprout	v	BM-Bah	299	Bahing	
121758	wanamba	plant	n df.	BM-Bah	299	Bahing	
121759	wantsa	husband	n	BM-Bah	299	Bahing	
121760	wap-	scoop out (esp. with a ladle)	v	BM-Bah	299	Bahing	
121761	waphu	broom-plant	n	BM-Bah	299	Bahing	
121762	wabymsi	cucumber	n	BM-Bah	299	Bahing	
121763	wam	bear (animal)	n	BM-Bah	299	Bahing	
121764	wam	placenta	n	BM-Bah	299	Bahing	
121765	wamt-	sink, become ingrown (of nail)	v	BM-Bah	299	Bahing	
121766	wareŋ	outside	adv	BM-Bah	299	Bahing	
121767	wareŋ-goreŋ 	inside and out	adv	BM-Bah	299	Bahing	
121768	waːra	plant	n df.	BM-Bah	299	Bahing	
121769	wartsa	friend	n	BM-Bah	299	Bahing	
121770	ward-	throw away; do sth. without preliminaries or delay	vt	BM-Bah	299	Bahing	
121771	waːli	servant	n	BM-Bah	299	Bahing	
121772	waleko	fields, land	n	BM-Bah	299	Bahing	
121773	was-	defecate	v	BM-Bah	299	Bahing	
121774	wastsi	plant	n df.	BM-Bah	299	Bahing	
121775	ki-	cook, ferment, make beer	v	BM-Bah	299	Bahing	
121776	kik-	birth, give	vt	BM-Bah	299	Bahing	
121777	kik-	burn (of food)	vi	BM-Bah	299	Bahing	
121778	kiki	grandfather	n	BM-Bah	299	Bahing	
121779	kikitsi	plant	n df.	BM-Bah	299	Bahing	
121780	kint-	stretch (e.g. a skin);	v	BM-Bah	299	Bahing	
121781	kins-	stretch (oneself)	vr	BM-Bah	299	Bahing	
121782	kipsar	waistband, belt	n	BM-Bah	299	Bahing	
121783	kims-	wear or put on a waistband	vr	BM-Bah	299	Bahing	
121784	kiːsi	deer	n	BM-Bah	299	Bahing	
121785	keŋgeleŋma	soybean	n	BM-Bah	299	Bahing	
121786	kɛkɛ	black	adj	BM-Bah	299	Bahing	
121787	kɛkɛptsi	plant: burr	n df.	BM-Bah	299	Bahing	
121788	kɛkt-	crush (e.g. a louse)	v	BM-Bah	299	Bahing	
121789	kɛktoŋma	plant	n df.	BM-Bah	299	Bahing	
121790	kɛpt-	dip (food in sauce)	v	BM-Bah	299	Bahing	
121791	kɛl-	be infected, infested	v	BM-Bah	299	Bahing	
121792	ka	grain	n	BM-Bah	299	Bahing	
121793	kakatseŋma	small fish; plant Lagerstroemia parviflora	n df.	BM-Bah	299	Bahing	
121794	kakam	molar tooth	n	BM-Bah	299	Bahing	
121795	kakatsɛktsɛk	bitter	adv	BM-Bah	299	Bahing	
121796	kakaphiŋma	elm Ulmus wallichiana	n	BM-Bah	299	Bahing	
121797	kaku, kaːku	water (baby talk)	n	BM-Bah	299	Bahing	
121798	kagi	taro	n	BM-Bah	299	Bahing	
121799	kagasi, kœgœsi	fig-tree	n df.	BM-Bah	299	Bahing	
121800	katsa	brother-in-law (term of address, between males)	n	BM-Bah	299	Bahing	
121801	kat-	run away, flee; disappear (aux. with verbs 'to lose')	vi aux	BM-Bah	299	Bahing	
121803	kantosi	cutting block	n	BM-Bah	299	Bahing	
121804	kapal	basket	n df.	BM-Bah	299	Bahing	
121805	kaphɛ	forked stick used to stead	n v. df	BM-Bah	299	Bahing	
121806	kar-	roast (maize); fry in oil	v	BM-Bah	299	Bahing	
121807	kals-	mat or tangle (of hair)	vr	BM-Bah	299	Bahing	
121808	kaːsi	porcupine	n	BM-Bah	299	Bahing	
121809	kɔksa	Niger-seed, an oilseed (Guizotia abyssinica)	n	BM-Bah	299	Bahing	
121810	koŋ	one	num	BM-Bah	299	Bahing	
121811	kɔd-	put on the fire to cook	vt	BM-Bah	299	Bahing	
121813	kɔdam	plant, Jatropha curcas	n df.	BM-Bah	299	Bahing	
121814	kɔːnam	abscess, sore	n	BM-Bah	299	Bahing	
121815	kœkœlɛm	uvula	n	BM-Bah	299	Bahing	
121816	kœdiŋ	from now on, from then on	adv	BM-Bah	299	Bahing	
121817	kœrtsœm	spatula	n	BM-Bah	299	Bahing	
121818	kœl-/(kwal-)	fat	be v.	BM-Bah	299	Bahing	
121819	kœliŋ	inside-out	adv	BM-Bah	299	Bahing	
121820	kœsi	edible frog	n	BM-Bah	299	Bahing	
121821	ko	[SURPRISE, counter-expectancy]	part	BM-Bah	299	Bahing	
121822	kok-	peck, hoe	vt	BM-Bah	299	Bahing	
121823	koktso	stick	n	BM-Bah	299	Bahing	
121824	kokt-	chop off	v	BM-Bah	299	Bahing	
121825	kokte	skin, bark	n	BM-Bah	299	Bahing	
121826	koksi	meal, hardened and stuck to pot	n v.	BM-Bah	299	Bahing	
121827	kokso	squirrel	n	BM-Bah	299	Bahing	
121828	koŋ	you	pron	BM-Bah	299	Bahing	
121829	koŋ-	look, watch	vt	BM-Bah	299	Bahing	
121830	koŋko	hill	n	BM-Bah	299	Bahing	
121831	koːtsyjy	mongoose	n	BM-Bah	299	Bahing	
121832	koːtsypy	intestinal worm	n	BM-Bah	299	Bahing	
121833	koːdza	stomach	n	BM-Bah	299	Bahing	
121834	kore	on the other side, there	adv	BM-Bah	299	Bahing	
121835	koːro	landslide	n	BM-Bah	299	Bahing	
121836	koːlotsi	plant, Macaranga pustulata	n df.	BM-Bah	299	Bahing	
121837	køisø pa-	show	v	BM-Bah	299	Bahing	
121838	kuk-	bend	vt	BM-Bah	299	Bahing	
121839	kukt-	card (cotton)	vt	BM-Bah	299	Bahing	
121840	kuksɛl	cloud	n	BM-Bah	299	Bahing	
121841	kutsu	chest	n	BM-Bah	299	Bahing	
121842	kururu	owl	n	BM-Bah	299	Bahing	
121843	kurtso	drying-rack hanging over the hearth	n	BM-Bah	299	Bahing	
121844	ky-	come up (a slope)	vi	BM-Bah	299	Bahing	
121845	ky-	steal	v	BM-Bah	299	Bahing	
121846	kys-	be stolen	v	BM-Bah	299	Bahing	
121847	kyky	uncle (mother's brother)	n	BM-Bah	299	Bahing	
121848	kyt-	bring from below	vt	BM-Bah	299	Bahing	
121849	kytima	pup	n	BM-Bah	299	Bahing	
121850	kyni	smoke	n	BM-Bah	299	Bahing	
121851	kyntsa	thief	n	BM-Bah	299	Bahing	
121852	kypi	forehead	n	BM-Bah	299	Bahing	
121853	kypima	head of coracan millet	n	BM-Bah	299	Bahing	
121854	kyr-	carry	vt	BM-Bah	299	Bahing	
121855	kyli	face	n	BM-Bah	299	Bahing	
121856	kysiŋ	paper and fiber plant	n	BM-Bah	299	Bahing	
121857	kritt-	cut	vt	BM-Bah	299	Bahing	
121858	krim-	squint / blink	v	BM-Bah	299	Bahing	
121859	kreːsiŋ	ladder	n	BM-Bah	299	Bahing	
121860	krɛk-	gnaw at, tear at	v	BM-Bah	299	Bahing	
121861	krɛmsy	tick	n	BM-Bah	299	Bahing	
121862	krat-	bite	v	BM-Bah	299	Bahing	
121863	krap-	winnow, sort	v	BM-Bah	299	Bahing	
121864	kram	bird	n df.	BM-Bah	299	Bahing	
121865	krœl-	shell corn	v	BM-Bah	299	Bahing	
121866	krukru	frog	n	BM-Bah	299	Bahing	
121867	krukru	goose-flesh		BM-Bah	299	Bahing	
121868	klot-	take off (clothes); peel off (skin)	vt	BM-Bah	299	Bahing	
121869	khi-	quarrel	v	BM-Bah	299	Bahing	
121870	khijam	thatch-grass	n	BM-Bah	299	Bahing	
121871	khikt-	assemble, put together	v	BM-Bah	299	Bahing	
121872	khitsulu	meal, coarse flour and water	n	BM-Bah	299	Bahing	
121873	khitt-	blow (of wind)	v	BM-Bah	299	Bahing	
121874	khintsi	Sunwar (ethnic name)	n	BM-Bah	299	Bahing	
121875	khim	house	n	BM-Bah	299	Bahing	
121876	khimpa	bamboo	n df.	BM-Bah	299	Bahing	
121878	khird-	turn, cause to go around	vt	BM-Bah	299	Bahing	
121879	khirs-	go around, coil up	vr	BM-Bah	299	Bahing	
121880	khe-	skin	v	BM-Bah	299	Bahing	
121881	kheʔbeliŋma	plant	n df.	BM-Bah	299	Bahing	
121882	khɛda	if	conj	BM-Bah	299	Bahing	
121883	kha	ax	n	BM-Bah	299	Bahing	
121884	khajo	lizard	n	BM-Bah	299	Bahing	
121885	khatsi khapi	lime (white earth used as pla	n	BM-Bah	299	Bahing	
121886	khat-	hurt	vi	BM-Bah	299	Bahing	
121887	khadi	the earth	n	BM-Bah	299	Bahing	
121888	khan	curry, side-dish with sauce	n	BM-Bah	299	Bahing	
121889	khapi	earth, soil	n	BM-Bah	299	Bahing	
121890	khamta	tongs	n	BM-Bah	299	Bahing	
121891	khamd-	eat (curries, not grain)	vt	BM-Bah	299	Bahing	
121892	kharʔbamø	mixed brown in color, pepper-color (of a chicken)	adj	BM-Bah	299	Bahing	
121893	khal	spleen, bile	n	BM-Bah	299	Bahing	
121894	khalam ba	a cold	n df.	BM-Bah	299	Bahing	
121895	khɔkt-	jump over sth.	vt	BM-Bah	299	Bahing	
121896	khɔkpa	sheep	n	BM-Bah	299	Bahing	
121898	khɔpiluŋ	rupee (coin ?)	n	BM-Bah	299	Bahing	
121899	khɔbatsi	raspberry	n	BM-Bah	299	Bahing	
121900	khɔmaltsi	peach	n	BM-Bah	299	Bahing	
121901	khɔːsi	stake, fence post	n	BM-Bah	299	Bahing	
121902	khœr-	scrape, shave, shear, cultivate	vt	BM-Bah	299	Bahing	
121903	khœrby	small wooden pot used in ance	n	BM-Bah	299	Bahing	
121904	khœsiŋ	plant	n df.	BM-Bah	299	Bahing	
121905	khoːmi	snout	n	BM-Bah	299	Bahing	
121907	khøt-	follow	vt	BM-Bah	299	Bahing	
121908	khuk-	cause to wear (a hat)	vt	BM-Bah	299	Bahing	
121909	khus-	wear (on the head)	vr	BM-Bah	299	Bahing	
121910	khumtso	pillow	n	BM-Bah	299	Bahing	
121911	khurua	grinder	n	BM-Bah	299	Bahing	
121912	khywa	bird	n df.	BM-Bah	299	Bahing	
121913	khytt-	touch	vt	BM-Bah	299	Bahing	
121914	khyp-	collect, sweep into a	vt	BM-Bah	299	Bahing	
121915	khym-	bend over, stoop	vt (?)	BM-Bah	299	Bahing	
121916	khyl-	drive (cattle)	vt	BM-Bah	299	Bahing	
121917	khyli	foot	n	BM-Bah	299	Bahing	
121918	khysiŋ	tree	n df.	BM-Bah	299	Bahing	
121919	khritt- (irr.)	mill, crush, grind	vt (irr	BM-Bah	299	Bahing	
121920	khrinam	earthquake	n	BM-Bah	299	Bahing	
121921	khrim-	stick, stick together,	v	BM-Bah	299	Bahing	
121922	khrɛpt-	close, lock up	vt	BM-Bah	299	Bahing	
121923	khra-	hit (a target)	v	BM-Bah	299	Bahing	
121924	khrɔly tikʔba	lizard	n df.	BM-Bah	299	Bahing	
121925	khrɔpt-	kindle, put logs togeth	vt	BM-Bah	299	Bahing	
121926	khruk-	plant or drive a stake	vt	BM-Bah	299	Bahing	
121927	khli	excrement	n	BM-Bah	299	Bahing	
121928	khlikt-	chase away	vt	BM-Bah	299	Bahing	
121929	khlitsa	dog	n	BM-Bah	299	Bahing	
121930	khlɔkti	spit, saliva	n	BM-Bah	299	Bahing	
121931	khlɛk-	plaster (with mud, etc.),	vt	BM-Bah	299	Bahing	
121932	khlɛŋs-	rub oneself with oil	vr	BM-Bah	299	Bahing	
121933	khlɛm-	peel (with a knife)	vt	BM-Bah	299	Bahing	
121934	khla-	help	vt	BM-Bah	299	Bahing	
121935	khlamd-	bewitch	v	BM-Bah	299	Bahing	
121936	khlɔk-	press (oil)	vt	BM-Bah	299	Bahing	
121937	khlɔkʔba	woodpecker	n	BM-Bah	299	Bahing	
121938	khly	tooth	n	BM-Bah	299	Bahing	
121939	khløtt-	come undone	vi (?)	BM-Bah	299	Bahing	
121940	khlytt-	hide	vt	BM-Bah	299	Bahing	
121941	khlys-	hide (oneself)	vr	BM-Bah	299	Bahing	
121942	khym-	plant a seedling, trans	vt	BM-Bah	299	Bahing	
121943	gi-	give, permit	vt	BM-Bah	299	Bahing	
121944	gik-	born, be	vi	BM-Bah	299	Bahing	
121945	gigi (mœba)	green	adj	BM-Bah	299	Bahing	
121946	a-giːtsa	alone	adj	BM-Bah	299	Bahing	
121947	giso	how much	interr	BM-Bah	299	Bahing	
121948	getta	uphill, upstairs, far	adv	BM-Bah	299	Bahing	
121949	geluŋ	dead coals	n	BM-Bah	299	Bahing	
121950	gɛwa	oil	n	BM-Bah	299	Bahing	
121951	gɛksyly	hoof	n	BM-Bah	299	Bahing	
121952	gɛŋ	nail, claw	n	BM-Bah	299	Bahing	
121953	gɛŋgym	snail	n	BM-Bah	299	Bahing	
121954	gɛnai	functor (with negative): never	adv	BM-Bah	299	Bahing	
121955	gɛm ... mɛm	whichever ... that	indef	BM-Bah	299	Bahing	
121956	gɛmla	where, which side	interr	BM-Bah	299	Bahing	
121957	gɛrs-	happy	be v.	BM-Bah	299	Bahing	
121958	gɛla	where?	interr	BM-Bah	299	Bahing	
121959	gɛla	from where?	interr	BM-Bah	299	Bahing	
121960	gɛlɔksi	gizzard	n	BM-Bah	299	Bahing	
121961	gakba	crow	n	BM-Bah	299	Bahing	
121962	gatsiŋma, gaːtsiŋma	ant	n	BM-Bah	299	Bahing	
121963	gapt	add on	n v.	BM-Bah	299	Bahing	
121964	gaʔba	crow	n	BM-Bah	299	Bahing	
121965	gard-	stuck	be v.	BM-Bah	299	Bahing	
121966	gɔ	desire, intent	n	BM-Bah	299	Bahing	
121967	gɔk-	walk	vi	BM-Bah	299	Bahing	
121968	gɔːlɔ	sweat	n	BM-Bah	299	Bahing	
121969	gɔsɔrani	amaranth	n	BM-Bah	299	Bahing	
121970	gø	you (sg.)	pron	BM-Bah	299	Bahing	
121971	gøi	we (pi)	pron	BM-Bah	299	Bahing	
121972	gøsi	you (du.); we (di)	pron	BM-Bah	299	Bahing	
121973	gøni	you (pl.)	pron	BM-Bah	299	Bahing	
121974	gøksø	how	interr	BM-Bah	299	Bahing	
121975	gu	I	pron	BM-Bah	299	Bahing	
121976	gusu	we (de)	pron	BM-Bah	299	Bahing	
121977	gu	we (di)	pron	BM-Bah	299	Bahing	
121978	guki	we (pe)	pron	BM-Bah	299	Bahing	
121979	gu	we (pi)		BM-Bah	299	Bahing	
121980	guk-	bent, be	vi	BM-Bah	299	Bahing	
121981	gudi	pith in a twig	n	BM-Bah	299	Bahing	
121982	gyp-	pick up	vt	BM-Bah	299	Bahing	
121983	gurmu, ghyrma	sarong	n	BM-Bah	299	Bahing	
121984	gulo	river	n	BM-Bah	299	Bahing	
121985	gy	hand	n	BM-Bah	299	Bahing	
121986	gyje	sickle	n	BM-Bah	299	Bahing	
121987	gypsa	wild cat	n	BM-Bah	299	Bahing	
121988	gyri	vine, cane	n df.	BM-Bah	299	Bahing	
121989	gyld-	get dark (of day)	vi imps	BM-Bah	299	Bahing	
121990	grit-	burst, explode,	v	BM-Bah	299	Bahing	
121991	grɛmt-	roast, dry over fire	vt	BM-Bah	299	Bahing	
121992	gra	rope	n	BM-Bah	299	Bahing	
121993	gramutsi	banana	n	BM-Bah	299	Bahing	
121994	gramd-	hate	vt	BM-Bah	299	Bahing	
121995	grams-	be disgusted	vr	BM-Bah	299	Bahing	
121996	grœpt-	throw away, blow one's	vt	BM-Bah	299	Bahing	
121997	gro	horn	n	BM-Bah	299	Bahing	
121999	gruk-	hurry	vi	BM-Bah	299	Bahing	
122000	grukʔba dzim	thatch-grass	n	BM-Bah	299	Bahing	
122001	gruksi	kapok tree	n	BM-Bah	299	Bahing	
122002	grywa	bird	n df.	BM-Bah	299	Bahing	
122003	grym-	meet	v	BM-Bah	299	Bahing	
122004	gles-	lie down, recline	vi	BM-Bah	299	Bahing	
122005	glɛk-	slip (esp. to lose footing)	v	BM-Bah	299	Bahing	
122006	gloŋ-	win, profit	vi	BM-Bah	299	Bahing	
122007	glɔdɔ, glɔduwa	dumb person (an insult)	n	BM-Bah	299	Bahing	
122008	gløt-	peel off (of skin)	vi	BM-Bah	299	Bahing	
122009	gluŋ-	exit, come or go out, cross a river	vi	BM-Bah	299	Bahing	
122010	glumo	hen	n	BM-Bah	299	Bahing	
122011	glumsa oŋ-	brood (of a hen)	v	BM-Bah	299	Bahing	
122012	glypdzi	dust	n	BM-Bah	299	Bahing	
122013	ghi-	beat	v	BM-Bah	299	Bahing	
122014	ghɛːra	rice field, paddy	n	BM-Bah	299	Bahing	
122015	ghɔ	inside	n	BM-Bah	299	Bahing	
122016	ghoŋgosa	back of the knee	n	BM-Bah	299	Bahing	
122017	ghø	nine	num	BM-Bah	299	Bahing	
122018	ghuŋgerwa	creeper, Smilax sp.	n df.	BM-Bah	299	Bahing	
122020	g(h)lynd-	take out, extract, take across a river, hatch an egg	vt	BM-Bah	299	Bahing	
122021	-ŋ	even (negative contexts); [not] even	suffix	BM-Bah	299	Bahing	
122022	ŋit-	be afraid, fear	vi	BM-Bah	299	Bahing	
122023	ŋin-	hear, listen	v	BM-Bah	299	Bahing	
122024	ŋiːma	fear	n	BM-Bah	299	Bahing	
122025	ŋɛlduŋ	baby, infant	n	BM-Bah	299	Bahing	
122026	ŋa	fish	n	BM-Bah	299	Bahing	
122028	ŋawa	old man	n	BM-Bah	299	Bahing	
122029	ŋami	old woman	n	BM-Bah	299	Bahing	
122030	ŋaːtsa	elder (e.g. a-ŋaːtsa hopo 'my elder/eldest brother'	n	BM-Bah	299	Bahing	
122032	ŋan	front (khim a-ŋanla 'in front of the house')	n	BM-Bah	299	Bahing	
122033	ŋapsi	brothers (as a group) (?)	n	BM-Bah	299	Bahing	
122034	ŋam	other	n	BM-Bah	299	Bahing	
122035	ŋamo	dream	n	BM-Bah	299	Bahing	
122036	ŋari, ŋaːri	head, top, upper (e.g. of a valley, storey)	n	BM-Bah	299	Bahing	
122037	ŋary	plant	n df.	BM-Bah	299	Bahing	
122038	ŋartsam	topknot	n	BM-Bah	299	Bahing	
122039	ŋarmu	plant, Hedychium sp.	n df.	BM-Bah	299	Bahing	
122040	ŋasi	beer	n	BM-Bah	299	Bahing	
122041	ŋə	five	num	BM-Bah	299	Bahing	
122042	ŋɔk-	weep	vi	BM-Bah	299	Bahing	
122043	a-ŋolo	big	adj	BM-Bah	299	Bahing	
122044	tsi	beer (esp. for ancestor-worship)	n	BM-Bah	299	Bahing	
122045	tsikt-	bathe, wash	vt	BM-Bah	299	Bahing	
122046	tsis-	bathe, wash (oneself)	vr	BM-Bah	299	Bahing	
122047	tsiktsiʔba	kidney	n	BM-Bah	299	Bahing	
122048	tsikto	shrew	n	BM-Bah	299	Bahing	
122049	tsikʔba	bird	n	BM-Bah	299	Bahing	
122050	tsigro-buro	corner of the house-interio	n df.	BM-Bah	299	Bahing	
122051	tsiŋ	back	n	BM-Bah	299	Bahing	
122052	tsiŋko	creeper with edible fruit, gourd	n df.	BM-Bah	299	Bahing	
122053	tsitsirwa	rainbow	n	BM-Bah	299	Bahing	
122054	tsit-	tear / rip	vt	BM-Bah	299	Bahing	
122055	tsinda	small bamboo	n df.	BM-Bah	299	Bahing	
122056	tsiptsi phuŋ	plant, Callicarpa arborea	n df.	BM-Bah	299	Bahing	
122057	tsipt-	press against, crush,	v	BM-Bah	299	Bahing	
122058	tsimphre	plant	n df.	BM-Bah	299	Bahing	
122059	tsiːlo	udder	n	BM-Bah	299	Bahing	
122060	tsiːse	intestine	n	BM-Bah	299	Bahing	
122061	tse-	twist, make rope	v	BM-Bah	299	Bahing	
122062	tsekhli	green, raw	adj	BM-Bah	299	Bahing	
122063	tset-	last, to last	v	BM-Bah	299	Bahing	
122064	tsɛk-	cut into pieces	vt	BM-Bah	299	Bahing	
122065	tsɛksiŋ	tree, Eurya acuminata	n df.	BM-Bah	299	Bahing	
122066	tsɛnd-	teach	vt	BM-Bah	299	Bahing	
122067	tsɛs-, tsɛis-, tsɛĩs-	learn	vr	BM-Bah	299	Bahing	
122068	tsɛpa	tadpole	n	BM-Bah	299	Bahing	
122069	tsɛpkha	teasing	n	BM-Bah	299	Bahing	
122070	tsɛm-	rot (of stone or wood)	v	BM-Bah	299	Bahing	
122071	tsɛm-	peel, trim off bark (with a knife)	vt	BM-Bah	299	Bahing	
122072	tsɛma	sieve	n	BM-Bah	299	Bahing	
122073	tsɛr-	build, lay a foundatio	vt	BM-Bah	299	Bahing	
122074	tsɛr	cock's comb	n	BM-Bah	299	Bahing	
122075	tsɛlpy	parental home and relatives of a married woman	n	BM-Bah	299	Bahing	
122076	tsa-	fetch, bring (esp. water)	v ?	BM-Bah	299	Bahing	
122077	tsa-	infested, dirty	be v.	BM-Bah	299	Bahing	
122078	tsaiwa	son-in-law [term used by males]; junior brother-in-law	n	BM-Bah	299	Bahing	
122079	tsatsa	grandson	n	BM-Bah	299	Bahing	
122080	tsatsanima	granddaughter	n	BM-Bah	299	Bahing	
122081	tsat-	hang (sth. on a nail, etc.)	vt	BM-Bah	299	Bahing	
122082	tsande	seven	num	BM-Bah	299	Bahing	
122083	tsap-	able	be v.	BM-Bah	299	Bahing	
122084	tsap-	leak	v	BM-Bah	299	Bahing	
122085	tsapo	piglet	n	BM-Bah	299	Bahing	
122086	tsam	hair (of the head)	n	BM-Bah	299	Bahing	
122087	tsamd-	play with, amuse	vt	BM-Bah	299	Bahing	
122088	tsams-	play	vr	BM-Bah	299	Bahing	
122089	tsar	urine	n	BM-Bah	299	Bahing	
122090	tsars-	urinate	vr	BM-Bah	299	Bahing	
122091	tsardza	coracan millet, eleusine	n	BM-Bah	299	Bahing	
122092	tsarnyky	urine	n	BM-Bah	299	Bahing	
122093	tsɔk-	escort, accom	vt	BM-Bah	299	Bahing	
122094	tsɔkti	plant, Bep. ameli	n df.	BM-Bah	299	Bahing	
122095	tsɔŋ-	move about	vi	BM-Bah	299	Bahing	
122096	tsɔŋkeleŋma	wasp	n	BM-Bah	299	Bahing	
122097	tsœne	laziness	n	BM-Bah	299	Bahing	
122098	tsœnd-	bow to so.	vt	BM-Bah	299	Bahing	
122099	tsœpkha	teasing	n	BM-Bah	299	Bahing	
122100	tsœr-	cut in two, fell (a tr	vt	BM-Bah	299	Bahing	
122101	limo tsœl-	lie, tell lies	v	BM-Bah	299	Bahing	
122102	tsok-	trim with an adze	vt	BM-Bah	299	Bahing	
122103	tsok-	close	vt	BM-Bah	299	Bahing	
122104	tsok-	mature (? harden)	vi	BM-Bah	299	Bahing	
122105	tsoktsi	tree, Nep. kābro	n df.	BM-Bah	299	Bahing	
122106	tsokpy	small earthen pot for cooking	n	BM-Bah	299	Bahing	
