rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
442160	páay-|I pàay-|II	conceive, carry (close to body)		KVB-PKC	1923	Lai (Falam)	135
442165	pèʔ-INV	connect, to join	v	KVB-PKC	1923	Lai (Falam)	136
442174	píal-I, pìal-II	deviate, astray		KVB-PKC	1923	Lai (Falam)	139
442180	pàam-INV	die, perish		KVB-PKC	1923	Lai (Falam)	140
442184	pùur-I, púrʔ-II	dip		KVB-PKC	1923	Lai (Falam)	141
442190	pǒm-I, pòm-II	accept, embrace		KVB-PKC	1923	Lai (Falam)	143
442201	pâa	father		KVB-PKC	1923	Lai (Falam)	145
442210	pàt	fiber, thread, cotton		KVB-PKC	1923	Lai (Falam)	146
442226	pêe-I, pêek-II	give		KVB-PKC	1923	Lai (Falam)	148
442238	pǔu	grandfather		KVB-PKC	1923	Lai (Falam)	150
442247	pǐi	grandmother		KVB-PKC	1923	Lai (Falam)	151
442260	pàa	male		KVB-PKC	1923	Lai (Falam)	154
442267	pǒy-I, pòy-II	matter, be serious	v	KVB-PKC	1923	Lai (Falam)	155
442271	pòlʔ-I, pólʔ-II	mix, mingle		KVB-PKC	1923	Lai (Falam)	156
442277	páa	mushroom		KVB-PKC	1923	Lai (Falam)	157
442286	pùul	plague		KVB-PKC	1923	Lai (Falam)	158
442296	pûm-I, pùm-II	round, be spherical	be v.	KVB-PKC	1923	Lai (Falam)	160
442304	pèt-I,    pèʔ-II	spring, to sprint	v	KVB-PKC	1923	Lai (Falam)	162
442309	páa-I, pâa-II	thin	be v.	KVB-PKC	1923	Lai (Falam)	164
442321	pál-I, pàl-II	wade, walk on		KVB-PKC	1923	Lai (Falam)	167
442326	phàʔ	do something while doing something else	v	KVB-PKC	1923	Lai (Falam)	168
442329	nàaw-páŋ	youth, adolescence		KVB-PKC	1923	Lai (Falam)	169
442334	tám-INV	abundant, be plenty	be v.	KVB-PKC	1923	Lai (Falam)	170
442342	tàk	actual, real		KVB-PKC	1923	Lai (Falam)	171
442357	tǔm-I, tùm-II	aim, to aspire, to intend	v	KVB-PKC	1923	Lai (Falam)	174
442364	tán-I, tàn-II	amputate, cut, cross		KVB-PKC	1923	Lai (Falam)	175
442377	túam-I, tùam-II	bandage, to wrap up	v	KVB-PKC	1923	Lai (Falam)	178
442387	tǔm	block		KVB-PKC	1923	Lai (Falam)	180
442392	tàk-sâa	body		KVB-PKC	1923	Lai (Falam)	181
442398	tóo	anal, anus		KVB-PKC	1923	Lai (Falam)	182
442408	tûak-INV	calculate, reckon	v	KVB-PKC	1923	Lai (Falam)	184
442411	tòop-INV	cease, end, stop	v	KVB-PKC	1923	Lai (Falam)	185
442422	tàay-mâak-INV	diligent, active (in doing sth)	be v.	KVB-PKC	1923	Lai (Falam)	187
442426	tùaʔ-INV	do, make, work		KVB-PKC	1923	Lai (Falam)	188
442431	túm-I,   tùm-II	beat a drum, to play music	v	KVB-PKC	1923	Lai (Falam)	189
442437	tǔar-I, tùar-II	endure, suffer, tolerate	v	KVB-PKC	1923	Lai (Falam)	190
442459	tàp	fireplace, hearth		KVB-PKC	1923	Lai (Falam)	195
442475	tàʔ-INV	gauge, measure	v	KVB-PKC	1923	Lai (Falam)	199
442481	tûu	grandchild, nephew		KVB-PKC	1923	Lai (Falam)	200
442491	tùu	hoe		KVB-PKC	1923	Lai (Falam)	201
442496	tâat-INV	hone, sharpen	v	KVB-PKC	1923	Lai (Falam)	202
442510	tòk-INV	meddle, pick at	v	KVB-PKC	1923	Lai (Falam)	206
442515	tǒŋ-INV	meet, contact		KVB-PKC	1923	Lai (Falam)	207
442520	tíi-INV	melt		KVB-PKC	1923	Lai (Falam)	208
442528	tîit	muscle		KVB-PKC	1923	Lai (Falam)	210
442531	tín	nail		KVB-PKC	1923	Lai (Falam)	211
442539	tewʔ-INV	nibble, bite, gnaw		KVB-PKC	1923	Lai (Falam)	212
442542	ʔa-túu	now		KVB-PKC	1923	Lai (Falam)	213
442549	tǎr-INV	old	be v.	KVB-PKC	1923	Lai (Falam)	214
442559	tél-INV	participate		KVB-PKC	1923	Lai (Falam)	216
442568	tǎar-INV	post, put s.th. on the wall		KVB-PKC	1923	Lai (Falam)	218
442574	tǐam-I, tìam-II	promise, avow	v	KVB-PKC	1923	Lai (Falam)	219
442582	tûu	who		KVB-PKC	1923	Lai (Falam)	221
442591	tâw	scold		KVB-PKC	1923	Lai (Falam)	224
442594	tùu	sheep		KVB-PKC	1923	Lai (Falam)	225
442598	tóoy-INV	short	be v.	KVB-PKC	1923	Lai (Falam)	226
442603	tǎw-INV	sit	v	KVB-PKC	1923	Lai (Falam)	227
442608	tìa	size		KVB-PKC	1923	Lai (Falam)	228
442614	tòlʔ-I, tólʔ-II	backslide, slide		KVB-PKC	1923	Lai (Falam)	230
442636	tèp-INV	taste, to test for taste	v	KVB-PKC	1923	Lai (Falam)	236
442646	tíl	testicle		KVB-PKC	1923	Lai (Falam)	238
442653	tìk tsǔu	time, occasion		KVB-PKC	1923	Lai (Falam)	239
442661	táay	waist		KVB-PKC	1923	Lai (Falam)	242
442668	tíi	liquid, water		KVB-PKC	1923	Lai (Falam)	243
442678	tàʔ-INV	weave		KVB-PKC	1923	Lai (Falam)	244
442689	kòp-INV	adhere		KVB-PKC	1923	Lai (Falam)	247
442693	kǐaŋ	near, beside		KVB-PKC	1923	Lai (Falam)	248
442699	kùm	age, year		KVB-PKC	1923	Lai (Falam)	249
442714	kîl	corner, angle		KVB-PKC	1923	Lai (Falam)	251
442721	kǎay-I, kàay-II	climb, ascend		KVB-PKC	1923	Lai (Falam)	252
442726	kǎŋ	bake, roast		KVB-PKC	1923	Lai (Falam)	253
442732	kòlʔ	barren, bald		KVB-PKC	1923	Lai (Falam)	254
442745	kǎr	between, among		KVB-PKC	1923	Lai (Falam)	259
442752	kàaŋ-INV	blaze, burn		KVB-PKC	1923	Lai (Falam)	260
442759	kèk-I, kèʔ-II	burst, rupture		KVB-PKC	1923	Lai (Falam)	261
442766	kǎw-I, kòʔ-II	call, shout		KVB-PKC	1923	Lai (Falam)	262
442772	kôl-INV	care, take care, supervise		KVB-PKC	1923	Lai (Falam)	263
442780	khâa	chin		KVB-PKC	1923	Lai (Falam)	265
442788	kùal	coil, circle		KVB-PKC	1923	Lai (Falam)	267
442793	kǐm-I, kìm-II	complete	be v.	KVB-PKC	1923	Lai (Falam)	268
442803	kír-INV	curl (e.g. hair)		KVB-PKC	1923	Lai (Falam)	270
442807	kôoy-|I, kóoy-|II	crooked, curved	be v.	KVB-PKC	1923	Lai (Falam)	271
442821	kòt	door, gate		KVB-PKC	1923	Lai (Falam)	273
442834	kìiw	elbow		KVB-PKC	1923	Lai (Falam)	276
442844	sáaŋ-káa	entrance, mouth		KVB-PKC	1923	Lai (Falam)	278
442847	kòm-INV	fellowship, associate, befriend		KVB-PKC	1923	Lai (Falam)	279
442861	kèe	leg, foot		KVB-PKC	1923	Lai (Falam)	283
442867	kǐaw-INV	fry	v	KVB-PKC	1923	Lai (Falam)	284
442879	kùt	hand		KVB-PKC	1923	Lai (Falam)	287
442887	kàay-INV	hold		KVB-PKC	1923	Lai (Falam)	288
442893	kùa	hole		KVB-PKC	1923	Lai (Falam)	289
442899	kǔar-INV	hollow	be v.	KVB-PKC	1923	Lai (Falam)	290
442903	kîi	horn		KVB-PKC	1923	Lai (Falam)	291
442923	káy màʔ	I, me		KVB-PKC	1923	Lai (Falam)	295
442940	khûuk	knee		KVB-PKC	1923	Lai (Falam)	298
442948	kàay kǔaŋ|	lobster, prawn		KVB-PKC	1923	Lai (Falam)	299
442967	kúa	nine		KVB-PKC	1923	Lai (Falam)	302
442977	kòp	pair		KVB-PKC	1923	Lai (Falam)	303
442992	kíir	return		KVB-PKC	1923	Lai (Falam)	306
443006	kâap-INV	shoot		KVB-PKC	1923	Lai (Falam)	309
443017	mìt kùʔ-INV	sleepy	be v.	KVB-PKC	1923	Lai (Falam)	310
443026	(mìt) káay-INV	squint		KVB-PKC	1923	Lai (Falam)	312
443029	kúuŋ	stalk, trunk		KVB-PKC	1923	Lai (Falam)	313
443040	kùlʔ-INV	surround		KVB-PKC	1923	Lai (Falam)	315
443047	tsa-kǎy	tiger		KVB-PKC	1923	Lai (Falam)	317
443051	kàlʔ-INV	bolt, negate		KVB-PKC	1923	Lai (Falam)	318
443056	kǔaŋ	trough, box		KVB-PKC	1923	Lai (Falam)	319
443101	phǔum-I, phùum-II	bury, inter		KVB-PKC	1923	Lai (Falam)	328
443117	phùaʔ-INV	compose, create (e.g. a song)		KVB-PKC	1923	Lai (Falam)	331
443131	phún-INV	erect, post		KVB-PKC	1923	Lai (Falam)	335
443152	phǔul-INV	foam, bubble	v	KVB-PKC	1923	Lai (Falam)	340
443160	phǔn-I, phùn-II	grumble, mutter		KVB-PKC	1923	Lai (Falam)	342
443165	phǎy-INV	flat, level		KVB-PKC	1923	Lai (Falam)	343
443173	phùn	kind, sort		KVB-PKC	1923	Lai (Falam)	344
443178	phèlʔ-INV	loosen, undercut, undo		KVB-PKC	1923	Lai (Falam)	346
443183	phěr	mat		KVB-PKC	1923	Lai (Falam)	347
443190	phǔaŋ-I, phùan-II	reveal, proclaim		KVB-PKC	1923	Lai (Falam)	348
443199	phǎar	mange, rash		KVB-PKC	1923	Lai (Falam)	351
443208	phôo	rind, shield, animal skin		KVB-PKC	1923	Lai (Falam)	353
443226	phôok-INV	startle, alarm		KVB-PKC	1923	Lai (Falam)	358
443231	phîat-INV	sweep	v	KVB-PKC	1923	Lai (Falam)	359
443251	phǎay	valley, vale		KVB-PKC	1923	Lai (Falam)	364
443266	phǔu-INV	worthy, be expedient	be v.	KVB-PKC	1923	Lai (Falam)	368
443271	thúur-INV	sour, acid		KVB-PKC	1923	Lai (Falam)	369
443280	thàk-INV	acrid, spicy (hot)	be v.	KVB-PKC	1923	Lai (Falam)	370
443285	thúu	word, matter, affair		KVB-PKC	1923	Lai (Falam)	371
443298	thùam	apparel, dress, cloth		KVB-PKC	1923	Lai (Falam)	373
443303	thál	arrow		KVB-PKC	1923	Lai (Falam)	374
443313	thíi	blood		KVB-PKC	1923	Lai (Falam)	375
443324	thám-INV	caress, touch (with hand), grope		KVB-PKC	1923	Lai (Falam)	376
443329	thêm-INV	carve, chip		KVB-PKC	1923	Lai (Falam)	377
443335	thǐaŋ-I, thìan-II	clean	be v.	KVB-PKC	1923	Lai (Falam)	379
443343	sám thìʔ	comb		KVB-PKC	1923	Lai (Falam)	380
443351	thûuk-INV	deep	be v.	KVB-PKC	1923	Lai (Falam)	382
443363	thǐi-I,    thiʔ-II	dead, die	be v.	KVB-PKC	1923	Lai (Falam)	384
443372	thàaw	fat, grease		KVB-PKC	1923	Lai (Falam)	385
443382	thàw	flies		KVB-PKC	1923	Lai (Falam)	386
443390	tháy	fruit		KVB-PKC	1923	Lai (Falam)	387
443399	thǐiŋ	ginger		KVB-PKC	1923	Lai (Falam)	388
443407	lúŋ-thûu	hearthstone		KVB-PKC	1923	Lai (Falam)	389
443422	thíir	iron, steel, metal		KVB-PKC	1923	Lai (Falam)	392
443431	thàk-INV	itch, be itchy		KVB-PKC	1923	Lai (Falam)	393
443441	thàt-INV	kill		KVB-PKC	1923	Lai (Falam)	394
443450	thày-INV	know, be able		KVB-PKC	1923	Lai (Falam)	395
443459	thùaʔ	layers		KVB-PKC	1923	Lai (Falam)	396
443464	thìn	liver		KVB-PKC	1923	Lai (Falam)	397
443475	thìam	loom		KVB-PKC	1923	Lai (Falam)	398
443485	thǎr-INV	fresh, new	be v.	KVB-PKC	1923	Lai (Falam)	401
443500	tháw-INV	rise, stand up		KVB-PKC	1923	Lai (Falam)	404
443516	thǐŋ-I, thìn-II	shake, shudder		KVB-PKC	1923	Lai (Falam)	406
443530	thâa	sinew, strength		KVB-PKC	1923	Lai (Falam)	409
443538	thíam-INV	skillful, be adroit	be v.	KVB-PKC	1923	Lai (Falam)	410
443546	tháŋ	snare, trap		KVB-PKC	1923	Lai (Falam)	412
443559	thók	commence, start	v	KVB-PKC	1923	Lai (Falam)	414
443567	thǔm	three		KVB-PKC	1923	Lai (Falam)	416
443577	thíŋ	tree, wood		KVB-PKC	1923	Lai (Falam)	417
443597	khûm-INV	admit, enclose		KVB-PKC	1923	Lai (Falam)	420
443605	khôom-INV	assemble, gather	v	KVB-PKC	1923	Lai (Falam)	421
443618	khǔay	bee		KVB-PKC	1923	Lai (Falam)	423
443628	khìt-INV	bind, tie		KVB-PKC	1923	Lai (Falam)	424
443635	khâa-INV	bitter	be v.	KVB-PKC	1923	Lai (Falam)	425
443645	khǔar-INV	bore, to make a hole	v	KVB-PKC	1923	Lai (Falam)	426
443669	khǔa	cosmos, village		KVB-PKC	1923	Lai (Falam)	432
443676	khùʔ-INV	cough		KVB-PKC	1923	Lai (Falam)	433
443686	khùʔ-INV	cover, lid	v	KVB-PKC	1923	Lai (Falam)	434
443707	sà-|khǐi	deer		KVB-PKC	1923	Lai (Falam)	437
443716	khǔr	ditch		KVB-PKC	1923	Lai (Falam)	438
443724	khǔaŋ	drum		KVB-PKC	1923	Lai (Falam)	439
443743	khál-INV	clot, freeze, solidify		KVB-PKC	1923	Lai (Falam)	443
443749	khûu	fume		KVB-PKC	1923	Lai (Falam)	444
443756	khùal	guest, visitor		KVB-PKC	1923	Lai (Falam)	446
443762	khên-INV	hammer, pound		KVB-PKC	1923	Lai (Falam)	447
443776	pa-khàt	one (number)		KVB-PKC	1923	Lai (Falam)	450
443784	khòk-INV	peel off, strip		KVB-PKC	1923	Lai (Falam)	451
443794	khǎak	phlegm		KVB-PKC	1923	Lai (Falam)	454
443799	lu-khàm	pillow ("head pillow)		KVB-PKC	1923	Lai (Falam)	455
443807	hûat-INV	scratch		KVB-PKC	1923	Lai (Falam)	457
443831	ʔǐn	ablative marker (from)		KVB-PKC	1923	Lai (Falam)	463
443836	ʔél-I, ʔèl-II	argue, challenge, vie with		KVB-PKC	1923	Lai (Falam)	464
443863	ʔáay	crab		KVB-PKC	1923	Lai (Falam)	472
443872	ʔâay-I, ʔàay-II	cry out (in fear or in pain)		KVB-PKC	1923	Lai (Falam)	473
443876	ʔâat-I, ʔàʔ-II	cut, sever		KVB-PKC	1923	Lai (Falam)	474
443887	ʔúy	dog		KVB-PKC	1923	Lai (Falam)	476
443897	ʔúm-I, ʔùm-II	dwell, live		KVB-PKC	1923	Lai (Falam)	477
443906	ʔǒl-I, ʔòl-II	easy, simple		KVB-PKC	1923	Lai (Falam)	478
443910	ʔǎy-I, ʔày-II	eat, consume		KVB-PKC	1923	Lai (Falam)	479
443915	ʔǔu	older sibling		KVB-PKC	1923	Lai (Falam)	480
443920	ʔùar-INV	emphasize, stress, fond of		KVB-PKC	1923	Lai (Falam)	481
443940	ʔǎar	fowl, chicken		KVB-PKC	1923	Lai (Falam)	486
443956	ʔùm	pot		KVB-PKC	1923	Lai (Falam)	488
443963	ʔùk-INV	govern, to rule	v	KVB-PKC	1923	Lai (Falam)	489
443973	ʔôŋ	aperture, hole, opening		KVB-PKC	1923	Lai (Falam)	491
443978	ʔín	house		KVB-PKC	1923	Lai (Falam)	492
443987	ʔàʔ	in, to, on, etc		KVB-PKC	1923	Lai (Falam)	493
443994	ʔòoy-I, ʔôyʔ-II	lull, hush, soothe		KVB-PKC	1923	Lai (Falam)	495
444000	ʔǒŋ-I, ʔòn-II	open (as door)		KVB-PKC	1923	Lai (Falam)	496
444022	ʔǎl-I, ʔàl-II	salty	be v.	KVB-PKC	1923	Lai (Falam)	500
444028	ʔǎaw-I, ʔàaw-II	scream, cry out, call out		KVB-PKC	1923	Lai (Falam)	501
444040	ʔôo	sound, voice		KVB-PKC	1923	Lai (Falam)	503
444059	ʔáar-|sìi	star		KVB-PKC	1923	Lai (Falam)	507
444071	ʔùyʔ-INV	stink, smell bad		KVB-PKC	1923	Lai (Falam)	509
444078	ṭôŋ ʔáa-I ʔâat-II	stutter		KVB-PKC	1923	Lai (Falam)	510
444098	ʔôok-INV	trap, mesh, tangle		KVB-PKC	1923	Lai (Falam)	515
444111	vǔay-I, vùay-II	wilt, shrivel, wither		KVB-PKC	1923	Lai (Falam)	518
444115	ʔěŋ-I, ʔèn-II	yellow	be v.	KVB-PKC	1923	Lai (Falam)	519
444121	hnàʔ-|tsǎŋ	banana, banana leaf		KVB-PKC	1923	Lai (Falam)	520
444128	tsǐiŋ-I, tsìin-II	barren, childless	be v.	KVB-PKC	1923	Lai (Falam)	521
444135	tsáŋ-I, tsàn-II	become, change into		KVB-PKC	1923	Lai (Falam)	522
444140	tsòo-INV	blind	be v.	KVB-PKC	1923	Lai (Falam)	523
444145	tsòoy-INV	borrow		KVB-PKC	1923	Lai (Falam)	524
444157	tsǐip-INV	close		KVB-PKC	1923	Lai (Falam)	528
444162	tsìm-I, tsîm-II	collapse, fall down		KVB-PKC	1923	Lai (Falam)	529
444168	tsǎy-I, tsày-II	decorate		KVB-PKC	1923	Lai (Falam)	531
444179	tsùʔ	dispute over something		KVB-PKC	1923	Lai (Falam)	533
444189	tsáŋ-tsèl	earth worm		KVB-PKC	1923	Lai (Falam)	535
444193	tsìaʔ	exact	be v.	KVB-PKC	1923	Lai (Falam)	536
444196	tsóom-INV	feed, support, supply		KVB-PKC	1923	Lai (Falam)	537
444199	tsàl	forehead		KVB-PKC	1923	Lai (Falam)	538
444208	tsìŋ-|hŋía	fox		KVB-PKC	1923	Lai (Falam)	539
444216	tsep-INV	grip, clasp		KVB-PKC	1923	Lai (Falam)	541
444226	tsǎaŋ	joint, junction		KVB-PKC	1923	Lai (Falam)	543
444236	tsǒoy-INV	lift, elevate		KVB-PKC	1923	Lai (Falam)	546
444259	tsàaŋ-INV	move		KVB-PKC	1923	Lai (Falam)	550
444276	tsùum-INV	strike, pound (with fist)		KVB-PKC	1923	Lai (Falam)	555
444281	tsòol-INV	rest		KVB-PKC	1923	Lai (Falam)	556
444285	tsìʔ	roof a house		KVB-PKC	1923	Lai (Falam)	557
444292	tsìi	salt		KVB-PKC	1923	Lai (Falam)	559
444300	tsîi	seeds, crops		KVB-PKC	1923	Lai (Falam)	560
444305	tsóm-I, tsòm-II	short, shrink		KVB-PKC	1923	Lai (Falam)	561
444317	tsǐl	saliva, spittle		KVB-PKC	1923	Lai (Falam)	564
444327	tsǎam-INV	stay, spend the night		KVB-PKC	1923	Lai (Falam)	565
444334	tsòk-I, tsòʔ-II	mix, mingle, stir		KVB-PKC	1923	Lai (Falam)	566
444340	tsàk-INV	strong, be tough	be v.	KVB-PKC	1923	Lai (Falam)	567
444370	tsǐil-INV	trample, walk on		KVB-PKC	1923	Lai (Falam)	574
444379	tséen-INV	wet, rain continously	be v.	KVB-PKC	1923	Lai (Falam)	576
444386	sîa-I, sîat-II	bad, broken		KVB-PKC	1923	Lai (Falam)	578
444393	sěem-I, sèem-II	blow		KVB-PKC	1923	Lai (Falam)	579
444401	sûak-INV	appear, emerge, come out		KVB-PKC	1923	Lai (Falam)	581
444412	sǎal-INV	confront, to question	v	KVB-PKC	1923	Lai (Falam)	583
444416	tshúaŋ-I, tshùan-II	cook		KVB-PKC	1923	Lai (Falam)	584
444432	sùun	daylight, noon		KVB-PKC	1923	Lai (Falam)	587
444440	sàŋ	flour, bread		KVB-PKC	1923	Lai (Falam)	588
444445	sàn	generation, era		KVB-PKC	1923	Lai (Falam)	589
444448	sǔŋ	inside		KVB-PKC	1923	Lai (Falam)	590
444455	tshà̀m-INV	lack, deficient, in need of		KVB-PKC	1923	Lai (Falam)	591
444462	sìin	lid, cover		KVB-PKC	1923	Lai (Falam)	592
444468	sàk	north, upper part, higher up position		KVB-PKC	1923	Lai (Falam)	593
444483	sîi	sesame seed		KVB-PKC	1923	Lai (Falam)	597
444485	tshǐiŋ-I, tshìin-II	short		KVB-PKC	1923	Lai (Falam)	598
444501	sàw	upward slope, ascent	n	KVB-PKC	1923	Lai (Falam)	601
444506	sǐm-INV	tell, inform, teach		KVB-PKC	1923	Lai (Falam)	604
444511	sàʔ-INV	thick, dense		KVB-PKC	1923	Lai (Falam)	606
444518	sèp-INV	throw		KVB-PKC	1923	Lai (Falam)	607
444524	sûu	vulva, vagina		KVB-PKC	1923	Lai (Falam)	609
444532	sùul	womb, uterus		KVB-PKC	1923	Lai (Falam)	610
444539	fǐal-I, fìal-II	ask, send on an errand		KVB-PKC	1923	Lai (Falam)	611
444543	fâa	child		KVB-PKC	1923	Lai (Falam)	612
444554	fìaŋ-INV	clear, legible	be v.	KVB-PKC	1923	Lai (Falam)	614
444567	fèk-I, fèʔ-II	firm, be strong	be v.	KVB-PKC	1923	Lai (Falam)	617
444570	fèʔ	go		KVB-PKC	1923	Lai (Falam)	618
444576	fáŋ	clf. for seed, unit (for money)		KVB-PKC	1923	Lai (Falam)	619
444586	fôop-INV	kiss, suck		KVB-PKC	1923	Lai (Falam)	621
444603	fǎaŋ	millet, rice paddy		KVB-PKC	1923	Lai (Falam)	624
444611	fǎar	pine		KVB-PKC	1923	Lai (Falam)	625
444619	fùur	rainy season		KVB-PKC	1923	Lai (Falam)	626
444641	fúŋ	stick		KVB-PKC	1923	Lai (Falam)	630
444653	fǔu	sugar cane		KVB-PKC	1923	Lai (Falam)	633
444661	fǐim, fìim-II	clever, wise, transparent, clear		KVB-PKC	1923	Lai (Falam)	634
444665	fěeŋ-I, fèeŋ-II	wear pants		KVB-PKC	1923	Lai (Falam)	635
444670	fúun-I, fùn-II	wrap, pack		KVB-PKC	1923	Lai (Falam)	636
444677	hmáay-sàa	ahead		KVB-PKC	1923	Lai (Falam)	637
444682	sûut-INV	ask, inquire		KVB-PKC	1923	Lai (Falam)	638
444688	sǎw-I, sàw-II	boil, heat		KVB-PKC	1923	Lai (Falam)	640
444690	sǎw-I, sàw-II	boil, heat		KVB-PKC	1923	Lai (Falam)	640
444696	sǐa	buffalo		KVB-PKC	1923	Lai (Falam)	641
444702	sàk-INV	build, connect		KVB-PKC	1923	Lai (Falam)	642
444713	sâat-INV	chop, slice		KVB-PKC	1923	Lai (Falam)	645
444732	sǎay	elephant		KVB-PKC	1923	Lai (Falam)	649
444739	sǔal-INV	fight, struggle		KVB-PKC	1923	Lai (Falam)	650
444743	sěr-INV	forge, make		KVB-PKC	1923	Lai (Falam)	651
444752	sǎa-INV	hot		KVB-PKC	1923	Lai (Falam)	653
444759	pà-sál’	husband		KVB-PKC	1923	Lai (Falam)	654
444766	sǒom-I, sòom-II	invite		KVB-PKC	1923	Lai (Falam)	656
444771	sǐir	lateral, side		KVB-PKC	1923	Lai (Falam)	657
444782	sèer	lemon		KVB-PKC	1923	Lai (Falam)	660
444789	sáaw-INV	long (length)		KVB-PKC	1923	Lai (Falam)	661
444815	sùu-I, sùk-II	pound		KVB-PKC	1923	Lai (Falam)	667
444820	sùŋ lóoy-INV	precious		KVB-PKC	1923	Lai (Falam)	668
444832	pà-sà-rìʔ|	seven		KVB-PKC	1923	Lai (Falam)	672
444845	sàk-INV	sing		KVB-PKC	1923	Lai (Falam)	674
444850	sál	slave		KVB-PKC	1923	Lai (Falam)	675
444862	sòom	ten		KVB-PKC	1923	Lai (Falam)	678
444881	sôop-INV	wash		KVB-PKC	1923	Lai (Falam)	682
444893	sǔm	wealth, money		KVB-PKC	1923	Lai (Falam)	684
444899	sîn-INV	wear, put on (as blanket)		KVB-PKC	1923	Lai (Falam)	685
444905	sâa	animal, flesh, meat		KVB-PKC	1923	Lai (Falam)	686
444915	sìk-INV	cold		KVB-PKC	1923	Lai (Falam)	687
444922	sám	hair (head)		KVB-PKC	1923	Lai (Falam)	688
444932	sǎaŋ-I, sàan-II	high	be v.	KVB-PKC	1923	Lai (Falam)	689
444944	súm	mortar		KVB-PKC	1923	Lai (Falam)	691
444954	sěn-INV	red		KVB-PKC	1923	Lai (Falam)	692
444964	sûak-I, sùaʔ-II	scoop		KVB-PKC	1923	Lai (Falam)	693
444971	sǒor-I, sòor-II	squeeze, milk		KVB-PKC	1923	Lai (Falam)	694
444986	hǐip-I, hìip-II	attract		KVB-PKC	1923	Lai (Falam)	697
445013	húum-I, hùum-II	hold in the fist		KVB-PKC	1923	Lai (Falam)	705
445017	húŋ-INV	come		KVB-PKC	1923	Lai (Falam)	706
445024	hùp-INV	cover, protect		KVB-PKC	1923	Lai (Falam)	708
445028	háal-INV	craze, thirst, be thirsty		KVB-PKC	1923	Lai (Falam)	709
445036	hǎr-I, hàr-II	difficult, hard		KVB-PKC	1923	Lai (Falam)	711
445044	húl-INV	dry		KVB-PKC	1923	Lai (Falam)	713
445052	hòt-INV	hunt game		KVB-PKC	1923	Lai (Falam)	715
445063	hùum	unhusked or unpounded rice or millet		KVB-PKC	1923	Lai (Falam)	718
445071	húa-I, hûat-II	hate, abhor		KVB-PKC	1923	Lai (Falam)	719
445084	hǔr-I, hùr-II	horny, be obsessed with sex		KVB-PKC	1923	Lai (Falam)	722
445094	hǎaŋ	juice, curry		KVB-PKC	1923	Lai (Falam)	724
445098	hóol-I, hòol-II	look for, search		KVB-PKC	1923	Lai (Falam)	725
445103	hǎay	mango		KVB-PKC	1923	Lai (Falam)	726
445117	hôok-I, hòok-II	peel off, skin		KVB-PKC	1923	Lai (Falam)	729
445127	hûal-INV	preserve, secure		KVB-PKC	1923	Lai (Falam)	731
445143	hǎaw-I, hàaw-II	scold, quarrel		KVB-PKC	1923	Lai (Falam)	737
445150	hàʔ-|thìaw-INV	sneeze	v	KVB-PKC	1923	Lai (Falam)	739
445153	ti-khûu|	steam, vapor		KVB-PKC	1923	Lai (Falam)	740
445166	hǎa	tooth, teeth		KVB-PKC	1923	Lai (Falam)	742
445186	(hàʔ)-hàam-INV	yawn		KVB-PKC	1923	Lai (Falam)	747
445199	mǎaw	bamboo		KVB-PKC	1923	Lai (Falam)	750
445204	mǒoy-I, mòoy-II	beautiful, pretty		KVB-PKC	1923	Lai (Falam)	751
445220	mǎw	bride or groom		KVB-PKC	1923	Lai (Falam)	754
445230	mǎn-I, màn-II	capture, catch up, arrest		KVB-PKC	1923	Lai (Falam)	756
445239	mày-hól	charcoal		KVB-PKC	1923	Lai (Falam)	757
445247	ràw-máy	cloud		KVB-PKC	1923	Lai (Falam)	758
445257	màn	cost, price		KVB-PKC	1923	Lai (Falam)	759
445265	hmèʔ	curry, dish		KVB-PKC	1923	Lai (Falam)	760
445276	mâak-INV	divorce (husband to wife)	v	KVB-PKC	1923	Lai (Falam)	762
445281	máŋ	dream		KVB-PKC	1923	Lai (Falam)	763
445296	mìt	eye		KVB-PKC	1923	Lai (Falam)	765
445309	máy	fire		KVB-PKC	1923	Lai (Falam)	767
445325	mée	goat		KVB-PKC	1923	Lai (Falam)	769
445330	hmúl	hair (body)		KVB-PKC	1923	Lai (Falam)	770
445338	mu-píi	hawk		KVB-PKC	1923	Lai (Falam)	771
445346	mǔal	hill, mound		KVB-PKC	1923	Lai (Falam)	772
445354	mòo	interrogative particle		KVB-PKC	1923	Lai (Falam)	773
445359	vàay-nǐm	maize		KVB-PKC	1923	Lai (Falam)	775
445365	hmǐn	name		KVB-PKC	1923	Lai (Falam)	776
445380	mîi	person, man		KVB-PKC	1923	Lai (Falam)	779
445388	môl-INV	stupid		KVB-PKC	1923	Lai (Falam)	780
445395	hlàm hmǎay	pumpkin		KVB-PKC	1923	Lai (Falam)	781
445410	mûat-INV	rot, fester		KVB-PKC	1923	Lai (Falam)	783
445417	màŋ bǒoy	chief, ruler		KVB-PKC	1923	Lai (Falam)	784
445425	mûu	seed		KVB-PKC	1923	Lai (Falam)	786
445430	mêet-I, mèet-II	peel off (skin), pare, shave (hair)		KVB-PKC	1923	Lai (Falam)	787
445439	khûu	fume, smoke		KVB-PKC	1923	Lai (Falam)	789
445450	mál	few, little, less		KVB-PKC	1923	Lai (Falam)	791
