rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
546360	byəd	brother	n.	SRS-TBLUP	2113	Rongpo	144
546359	byoRu	first	adj.	SRS-TBLUP	2113	Rongpo	143
546358	byɔlɔ	bridegroom	n.	SRS-TBLUP	2113	Rongpo	142
546357	byɔli	bride	n.	SRS-TBLUP	2113	Rongpo	141
546356	byɔ	marriage	n.	SRS-TBLUP	2113	Rongpo	140
546355	byɛ̃-	run	vi.	SRS-TBLUP	2113	Rongpo	139
546354	byaŋpa	a Tibetan	n.	SRS-TBLUP	2113	Rongpo	138
546353	byaŋ	Tibet	n.	SRS-TBLUP	2113	Rongpo	137
546352	bya:kpya	flour	n.	SRS-TBLUP	2113	Rongpo	136
546351	bya:du	thin (flat objects like paper, cloth)	adj.	SRS-TBLUP	2113	Rongpo	135
546350	buəl-	lie down	vi.	SRS-TBLUP	2113	Rongpo	134
546349	buani	broom	n.	SRS-TBLUP	2113	Rongpo	133
546348	buã	village name	n.	SRS-TBLUP	2113	Rongpo	132
546347	bu	grain	n.	SRS-TBLUP	2113	Rongpo	131
546346	buDəi	old woman	n.	SRS-TBLUP	2113	Rongpo	130
546345	buDya	old man	n.	SRS-TBLUP	2113	Rongpo	129
546344	bu:t-	to sow, to plough	n.	SRS-TBLUP	2113	Rongpo	128
546343	bu:s	straw	n.	SRS-TBLUP	2113	Rongpo	127
546342	bu:N-	knit, weave	vt.	SRS-TBLUP	2113	Rongpo	126
546341	bù-	carry	vt.	SRS-TBLUP	2113	Rongpo	125
546340	bɔyɔ	mad	n.	SRS-TBLUP	2113	Rongpo	124
546339	botəw	bottle	n.	SRS-TBLUP	2113	Rongpo	123
546338	boti	buttermilk	n.	SRS-TBLUP	2113	Rongpo	122
546337	boT-	make rope	vt.	SRS-TBLUP	2113	Rongpo	121
546336	bɔN	forest	n.	SRS-TBLUP	2113	Rongpo	120
546335	boldu	soft	adj.	SRS-TBLUP	2113	Rongpo	119
546334	bok-	weigh	vt.	SRS-TBLUP	2113	Rongpo	118
546333	bɔgTya	type of goat	n.	SRS-TBLUP	2113	Rongpo	117
546331	bit	hunger	n.	SRS-TBLUP	2113	Rongpo	115
546332	bɔ̃Thi	type of sack	n.	SRS-TBLUP	2113	Rongpo	116
546330	bita:-	spend (time)	vt.	SRS-TBLUP	2113	Rongpo	114
546329	bisər-	forget	vi.	SRS-TBLUP	2113	Rongpo	113
546328	biswa:s	faith	n.	SRS-TBLUP	2113	Rongpo	112
546327	bistəra	bedding	n.	SRS-TBLUP	2113	Rongpo	111
546326	birɔ	cat	n.	SRS-TBLUP	2113	Rongpo	110
546325	bir◦khu	kidney	n.	SRS-TBLUP	2113	Rongpo	109
546324	bima:r	sick	n.	SRS-TBLUP	2113	Rongpo	108
546323	bima:ri	disease	n.	SRS-TBLUP	2113	Rongpo	107
546322	bik	poison	n.	SRS-TBLUP	2113	Rongpo	106
546321	bigər	without	adv.	SRS-TBLUP	2113	Rongpo	105
546320	bigəR-	be spoiled	vi.	SRS-TBLUP	2113	Rongpo	104
546319	biga:R-	spoil	vt.	SRS-TBLUP	2113	Rongpo	103
546318	bi:t	pass away (time)	vi.	SRS-TBLUP	2113	Rongpo	102
546317	bi:s	twenty	num.	SRS-TBLUP	2113	Rongpo	101
546316	bi, bhi	also	adv.	SRS-TBLUP	2113	Rongpo	100
546315	bet	stick, cane	n.	SRS-TBLUP	2113	Rongpo	99
546314	bɛri	enemy	n.	SRS-TBLUP	2113	Rongpo	98
546313	beka:r	useless	adj.	SRS-TBLUP	2113	Rongpo	97
546311	barkha	rain	n.	SRS-TBLUP	2113	Rongpo	95
546312	behəd	too much	adv.	SRS-TBLUP	2113	Rongpo	96
546310	barkha rha-	get rain	vi.	SRS-TBLUP	2113	Rongpo	94
546309	baki	remainder, balance	n.	SRS-TBLUP	2113	Rongpo	93
546308	bag	tear	vt.	SRS-TBLUP	2113	Rongpo	92
546307	ba:wo	sand	n.	SRS-TBLUP	2113	Rongpo	91
546306	ba:s	smell	n.	SRS-TBLUP	2113	Rongpo	90
546305	ba:R	flood	n.	SRS-TBLUP	2113	Rongpo	89
546304	ba:R	fence	n.	SRS-TBLUP	2113	Rongpo	88
546303	ba:Rɔ	garden	n.	SRS-TBLUP	2113	Rongpo	87
546302	ba:Re	shoemaker	n.	SRS-TBLUP	2113	Rongpo	86
546301	ba:ŋɔ̃	left side	adj.	SRS-TBLUP	2113	Rongpo	85
546300	ba:lu	lamb	n.	SRS-TBLUP	2113	Rongpo	84
546298	ba:g	tiger	n.	SRS-TBLUP	2113	Rongpo	82
546299	ba:j-,	play a musical instrument	vt.	SRS-TBLUP	2113	Rongpo	83
546297	ba:gya	two days after tomorrow	adv.	SRS-TBLUP	2113	Rongpo	81
546296	ba:dəw	cloud	n.	SRS-TBLUP	2113	Rongpo	80
546295	ba:churu	calf	n.	SRS-TBLUP	2113	Rongpo	79
546294	ba:bu	father (address term)	n.	SRS-TBLUP	2113	Rongpo	78
546293	ba:ba	younger brother or sister	n.	SRS-TBLUP	2113	Rongpo	77
546292	ba- bar-	bring	vt.	SRS-TBLUP	2113	Rongpo	76
546291	bãT-	distribute	vt.	SRS-TBLUP	2113	Rongpo	75
546290	bãs	bamboo	n.	SRS-TBLUP	2113	Rongpo	74
546289	bãj	childless woman	n.	SRS-TBLUP	2113	Rongpo	73
546288	bãdər	monkey	n.	SRS-TBLUP	2113	Rongpo	72
546287	bãc-	read	vt.	SRS-TBLUP	2113	Rongpo	71
546286	bətɔ̃	wind	n.	SRS-TBLUP	2113	Rongpo	70
546285	bəta:-	tell	vt.	SRS-TBLUP	2113	Rongpo	69
546284	bəs	enough, stop	adv.	SRS-TBLUP	2113	Rongpo	68
546283	bərət	fast	n.	SRS-TBLUP	2113	Rongpo	67
546282	bəRya	bull	n.	SRS-TBLUP	2113	Rongpo	66
546280	bəRa	big	adj.	SRS-TBLUP	2113	Rongpo	64
546281	bəRwa:l	Garhwali clan name	n.	SRS-TBLUP	2113	Rongpo	65
546279	bəra:bər	equal	adj.	SRS-TBLUP	2113	Rongpo	63
546278	bənd	close	adj.	SRS-TBLUP	2113	Rongpo	62
546277	bəndu:k	rifle, gun	n.	SRS-TBLUP	2113	Rongpo	61
546276	bənca:	finger	n.	SRS-TBLUP	2113	Rongpo	60
546275	bəNa:-	make	vt.	SRS-TBLUP	2113	Rongpo	59
546274	bəja:r	market	n.	SRS-TBLUP	2113	Rongpo	58
546273	bəja:-	ring, play musical instrument	vt.	SRS-TBLUP	2113	Rongpo	57
546272	bəgət	time	n.	SRS-TBLUP	2113	Rongpo	56
546271	bədəl-	change	vi.	SRS-TBLUP	2113	Rongpo	55
546270	bədla:	revenge	n.	SRS-TBLUP	2113	Rongpo	54
546268	bəcən	promise	n.	SRS-TBLUP	2113	Rongpo	52
546269	bədla: lhe-	take revenge	vt.	SRS-TBLUP	2113	Rongpo	53
546267	bəcən dha-	give promise	vt.	SRS-TBLUP	2113	Rongpo	51
546266	a:ŋəN	courtyard	n.	SRS-TBLUP	2113	Rongpo	50
546265	a:wa:j	call, sound	n.	SRS-TBLUP	2113	Rongpo	49
546264	a:Th, a:T	eight	num.	SRS-TBLUP	2113	Rongpo	48
546263	a:ta	elder sister, husband's elder brother's wife	n.	SRS-TBLUP	2113	Rongpo	47
546262	a:s	hope	n.	SRS-TBLUP	2113	Rongpo	46
546261	a:s lə-	hope (a:s)	vi.	SRS-TBLUP	2113	Rongpo	45
546260	a:ra:m	comfort, rest	n.	SRS-TBLUP	2113	Rongpo	44
546259	a:pa	father	n.	SRS-TBLUP	2113	Rongpo	43
546258	a:na	father's sister	n.	SRS-TBLUP	2113	Rongpo	42
546257	a:m	mango	n.	SRS-TBLUP	2113	Rongpo	41
546256	a:ma	mother	n.	SRS-TBLUP	2113	Rongpo	40
546255	a:ləN	spice	n.	SRS-TBLUP	2113	Rongpo	39
546254	a:khiri	last	adv.	SRS-TBLUP	2113	Rongpo	38
546253	a:ka	stool	n.	SRS-TBLUP	2113	Rongpo	37
546252	a:ka khyər-	defecate	vt.	SRS-TBLUP	2113	Rongpo	36
546251	a:ga:s, aga:s	sky	n.	SRS-TBLUP	2113	Rongpo	35
546250	a:dət	habit	n.	SRS-TBLUP	2113	Rongpo	34
546249	a:dər	respect	n.	SRS-TBLUP	2113	Rongpo	33
546248	a:dɔ	ginger	n.	SRS-TBLUP	2113	Rongpo	32
546246	aŋ	snow	n.	SRS-TBLUP	2113	Rongpo	30
546247	a:co	elder brother	n.	SRS-TBLUP	2113	Rongpo	31
546245	aŋ rha-	snow	vi.	SRS-TBLUP	2113	Rongpo	29
546243	aRək-	cry	vi.	SRS-TBLUP	2113	Rongpo	27
546244	asɛŋɔ	difficult	adj.	SRS-TBLUP	2113	Rongpo	28
546242	arsi	mirror	n.	SRS-TBLUP	2113	Rongpo	26
546241	apu	breast	n.	SRS-TBLUP	2113	Rongpo	25
546240	aphi	reflexive pronoun, himself, oneself		SRS-TBLUP	2113	Rongpo	24
546239	an	sound, voice	n.	SRS-TBLUP	2113	Rongpo	23
546238	anwa:u	shepherd	n.	SRS-TBLUP	2113	Rongpo	22
546237	amca	path, way, road	n.	SRS-TBLUP	2113	Rongpo	21
546236	alu	in, inside	pp.	SRS-TBLUP	2113	Rongpo	20
546235	aku	father's younger brother, mother's younger sister's husband	n.	SRS-TBLUP	2113	Rongpo	19
546234	akto	door, entrance	n.	SRS-TBLUP	2113	Rongpo	18
546233	akto phwər-	open the door	vt.	SRS-TBLUP	2113	Rongpo	17
546232	aji	once again, more than	adv.	SRS-TBLUP	2113	Rongpo	16
546231	achi ba:t	good thing, good talk, used as a phrase	adj+n.	SRS-TBLUP	2113	Rongpo	15
546230	acha	good, O.K. etc.	adj.	SRS-TBLUP	2113	Rongpo	14
546229	aca	father's mother	n.	SRS-TBLUP	2113	Rongpo	13
546228	əwu	potato	n.	SRS-TBLUP	2113	Rongpo	12
546227	ər	and	conj.	SRS-TBLUP	2113	Rongpo	11
546225	əndər	inside	pp.	SRS-TBLUP	2113	Rongpo	9
546226	ərj	request	n.	SRS-TBLUP	2113	Rongpo	10
546224	əndhi	blind (fem.)	n.	SRS-TBLUP	2113	Rongpo	8
546223	əndha	blind (masc.)	n.	SRS-TBLUP	2113	Rongpo	7
546221	əl	yawn	n.	SRS-TBLUP	2113	Rongpo	5
546222	ənDa:	egg	n.	SRS-TBLUP	2113	Rongpo	6
546220	əlsi	rotten	adj.	SRS-TBLUP	2113	Rongpo	4
546219	əla:R	tight, narrow	adj.	SRS-TBLUP	2113	Rongpo	3
546218	əgər	if	conj.	SRS-TBLUP	2113	Rongpo	2
546217	əb	now	adv.	SRS-TBLUP	2113	Rongpo	1
546396	bhug:r	Tibetan type of sheep	n.	SRS-TBLUP	2113	Rongpo	180
546397	bhujyəŋ	fly	n.	SRS-TBLUP	2113	Rongpo	181
546398	bhujəlɔ	gourd	n.	SRS-TBLUP	2113	Rongpo	182
546399	bhurɔ	brown	adj.	SRS-TBLUP	2113	Rongpo	183
546400	bhusɔ	fodder	n.	SRS-TBLUP	2113	Rongpo	184
546401	bhu	snake, insect	n.	SRS-TBLUP	2113	Rongpo	185
546402	bhwãri	bee of big size	n.	SRS-TBLUP	2113	Rongpo	186
546403	bhwı̃təya	village name	n.	SRS-TBLUP	2113	Rongpo	187
546404	bhya:p-	do good	vi.	SRS-TBLUP	2113	Rongpo	188
546405	cəba- cəpa-	chew	vt.	SRS-TBLUP	2113	Rongpo	189
546406	cəku	knife	n.	SRS-TBLUP	2113	Rongpo	190
546407	cəla-	drive, help someone walk	vt.	SRS-TBLUP	2113	Rongpo	191
546408	cəmək-	shine	vi.	SRS-TBLUP	2113	Rongpo	192
546409	cəməka:-	cause to shine	vt.	SRS-TBLUP	2113	Rongpo	193
546410	cənt	sharp	adj.	SRS-TBLUP	2113	Rongpo	194
546411	cəTɛ	mat	n.	SRS-TBLUP	2113	Rongpo	195
546412	ca:-	wish	vi.	SRS-TBLUP	2113	Rongpo	196
546413	ca:k-	try, test	vt.	SRS-TBLUP	2113	Rongpo	197
546414	ca:ma	daughter	n.	SRS-TBLUP	2113	Rongpo	198
546415	ca:m	skin	n.	SRS-TBLUP	2113	Rongpo	199
546416	ca:s-	begin, start	vt.	SRS-TBLUP	2113	Rongpo	200
546417	ca:T-	lick	vt.	SRS-TBLUP	2113	Rongpo	201
546418	cag, cyag	iron	n.	SRS-TBLUP	2113	Rongpo	202
546419	camko	type of bag made of wool	n.	SRS-TBLUP	2113	Rongpo	203
546420	cart lə-	make hot	vt.	SRS-TBLUP	2113	Rongpo	204
546421	cart	hot	adj.	SRS-TBLUP	2113	Rongpo	205
546422	caŋ- cyaŋ-	leak	vi.	SRS-TBLUP	2113	Rongpo	206
546423	ci:ci	small, a little bit (solidthings)	adj.	SRS-TBLUP	2113	Rongpo	207
546424	ci:j	thing	n.	SRS-TBLUP	2113	Rongpo	208
546425	ci:mi	mother's younger sister	n.	SRS-TBLUP	2113	Rongpo	209
546426	ci:N-	build (brick or stone wall or house)	vt.	SRS-TBLUP	2113	Rongpo	210
546427	ci:ni	sugar	n.	SRS-TBLUP	2113	Rongpo	211
546428	ci:r-	saw	vi.	SRS-TBLUP	2113	Rongpo	212
546429	cipɔ	eye lash	n.	SRS-TBLUP	2113	Rongpo	213
546430	cira:-	get saw	vi.	SRS-TBLUP	2113	Rongpo	214
546431	ci	grass	n.	SRS-TBLUP	2113	Rongpo	215
546432	comma	type of gamble game	n.	SRS-TBLUP	2113	Rongpo	216
546433	coR-	peel	vt.	SRS-TBLUP	2113	Rongpo	217
546434	cori	theft	n.	SRS-TBLUP	2113	Rongpo	218
546435	cor	thief	n.	SRS-TBLUP	2113	Rongpo	219
546436	cu:n-	choose	vt.	SRS-TBLUP	2113	Rongpo	220
546437	cu:s-	suck	vt.	SRS-TBLUP	2113	Rongpo	221
546438	cum-	hold, catch	vt.	SRS-TBLUP	2113	Rongpo	222
546439	cur-	light (lamp, match etc.)	vt.	SRS-TBLUP	2113	Rongpo	223
546440	cuTka	a local blanket	n.	SRS-TBLUP	2113	Rongpo	224
546441	cuŋ gya	sixth day after tomorrow	n.	SRS-TBLUP	2113	Rongpo	225
546442	cwi:r	python	n.	SRS-TBLUP	2113	Rongpo	226
546443	cwõ-	card cotton or wool	vt.	SRS-TBLUP	2113	Rongpo	227
546444	cwɔko	chaff	n.	SRS-TBLUP	2113	Rongpo	228
546445	cya:p- cya:-	press	vt.	SRS-TBLUP	2113	Rongpo	229
546446	cyãri	bed bug	n.	SRS-TBLUP	2113	Rongpo	230
546447	cyaŋ-	lick	vt.	SRS-TBLUP	2113	Rongpo	231
546448	cyu:-	brew	vt.	SRS-TBLUP	2113	Rongpo	232
546449	cyu:i	apricot	n.	SRS-TBLUP	2113	Rongpo	233
546450	cyũku khyər-	urinate	vt.	SRS-TBLUP	2113	Rongpo	234
546451	cyũku	urine	n.	SRS-TBLUP	2113	Rongpo	235
546452	cyɔ̃cɔ	figure, shape	n.	SRS-TBLUP	2113	Rongpo	236
546453	cyəd- cyəp-	kindle fire	vt.	SRS-TBLUP	2113	Rongpo	237
546454	cɔ̃r	yak	n.	SRS-TBLUP	2113	Rongpo	238
546455	chəm	wool	n.	SRS-TBLUP	2113	Rongpo	239
546456	chənt	light	n.	SRS-TBLUP	2113	Rongpo	240
546457	chət	roof	n.	SRS-TBLUP	2113	Rongpo	241
546458	chəwo	dirt	adj.	SRS-TBLUP	2113	Rongpo	242
546459	cha:N-	choose	vt.	SRS-TBLUP	2113	Rongpo	243
546460	cha:pɔ	elder sister's husband	n.	SRS-TBLUP	2113	Rongpo	244
546461	cha:rɔ	ashes	n.	SRS-TBLUP	2113	Rongpo	245
546462	cha:ti	breast, chest	n.	SRS-TBLUP	2113	Rongpo	246
546463	chakɔ	picture	n.	SRS-TBLUP	2113	Rongpo	247
546464	chãT-	select	vt.	SRS-TBLUP	2113	Rongpo	248
546465	chãTɔ	fast	adj.	SRS-TBLUP	2113	Rongpo	249
546466	chat	warm	adj.	SRS-TBLUP	2113	Rongpo	250
546467	cha	salt	n.	SRS-TBLUP	2113	Rongpo	251
546468	chemi	type of beans	n.	SRS-TBLUP	2113	Rongpo	252
546469	cheR-	tease	vt.	SRS-TBLUP	2113	Rongpo	253
546470	cheri	son	n.	SRS-TBLUP	2113	Rongpo	254
546471	ches-	warm oneself	vi.	SRS-TBLUP	2113	Rongpo	255
546472	cheT	far	adv.	SRS-TBLUP	2113	Rongpo	256
546473	chɛ	six	num.	SRS-TBLUP	2113	Rongpo	257
546474	chɛl	shade	n.	SRS-TBLUP	2113	Rongpo	258
546475	chɛpo	sixth	adj.	SRS-TBLUP	2113	Rongpo	259
546476	chi, chi-chi	shame	n.	SRS-TBLUP	2113	Rongpo	260
546477	chı̃k-	sneeze	vt.	SRS-TBLUP	2113	Rongpo	261
546478	chı̃k	sneeze	n.	SRS-TBLUP	2113	Rongpo	262
546479	chi:l-	peel	vt.	SRS-TBLUP	2113	Rongpo	263
546480	chi:N	weak	adj.	SRS-TBLUP	2113	Rongpo	264
546481	chi:r-	milk	vt.	SRS-TBLUP	2113	Rongpo	265
546482	chin-	tie a knot	vt.	SRS-TBLUP	2113	Rongpo	266
546483	chinka	name of a village (winter village)	n.	SRS-TBLUP	2113	Rongpo	267
546484	chinpa	liver	n.	SRS-TBLUP	2113	Rongpo	268
546485	chormi	female	n.	SRS-TBLUP	2113	Rongpo	269
546486	choro	spleen	n.	SRS-TBLUP	2113	Rongpo	270
546487	chorso	male	n.	SRS-TBLUP	2113	Rongpo	271
546488	chɔ̃-	buy	vt.	SRS-TBLUP	2113	Rongpo	272
546489	chɔ	thorn	n.	SRS-TBLUP	2113	Rongpo	273
546490	chu:T-	be left out	vi.	SRS-TBLUP	2113	Rongpo	274
546491	chukpa rha-	be offended	vi.	SRS-TBLUP	2113	Rongpo	275
546492	chukpa	anger, a feeling of being offended	n.	SRS-TBLUP	2113	Rongpo	276
546493	chuni	chin	n.	SRS-TBLUP	2113	Rongpo	277
546494	chura	cheese	n.	SRS-TBLUP	2113	Rongpo	278
546495	chuəiya	avalanche	n.	SRS-TBLUP	2113	Rongpo	279
546496	chuər-	feel, appear	vi.	SRS-TBLUP	2113	Rongpo	280
546497	chya	pair	n.	SRS-TBLUP	2113	Rongpo	281
546498	chya:c-	break	vt.	SRS-TBLUP	2113	Rongpo	282
546499	chya:s-	be ready	vi.	SRS-TBLUP	2113	Rongpo	283
546500	chyadpa	sweet	adj.	SRS-TBLUP	2113	Rongpo	284
546501	chyampa	bad cold	n.	SRS-TBLUP	2113	Rongpo	285
546502	chyu-	divide, share	vt.	SRS-TBLUP	2113	Rongpo	286
546503	chyɔR	extreme edge	n.	SRS-TBLUP	2113	Rongpo	287
546504	chyəs, chəs	fat	adj.	SRS-TBLUP	2113	Rongpo	288
546505	dəb	possessive postposition	pp.	SRS-TBLUP	2113	Rongpo	289
546506	dəga:t	that time	n.	SRS-TBLUP	2113	Rongpo	290
546507	dəgDya:no	shaky	n.	SRS-TBLUP	2113	Rongpo	291
546508	dəkchin	south	n.	SRS-TBLUP	2113	Rongpo	292
546509	dəkt	hard	adj.	SRS-TBLUP	2113	Rongpo	293
546510	dəma:g, dima:g	brain	n.	SRS-TBLUP	2113	Rongpo	294
546511	dəmi	like that	adv.	SRS-TBLUP	2113	Rongpo	295
546512	dəphna:-,	bury	vt.	SRS-TBLUP	2113	Rongpo	296
546513	dəphən-	be buried	vi.	SRS-TBLUP	2113	Rongpo	297
546514	dəphən	bury	n.	SRS-TBLUP	2113	Rongpo	298
546515	dərmya:n	in between	pp.	SRS-TBLUP	2113	Rongpo	299
546516	dəs	ten	num.	SRS-TBLUP	2113	Rongpo	300
546517	dagar	outside (outside the room, house)	n.	SRS-TBLUP	2113	Rongpo	301
546518	dagəRya:Ni	female friend	n.	SRS-TBLUP	2113	Rongpo	302
546519	dagəRya	friend	n.	SRS-TBLUP	2113	Rongpo	303
546520	daksiN	payment given to a priest for his religious work	n.	SRS-TBLUP	2113	Rongpo	304
546521	da:i	mid-wife	n.	SRS-TBLUP	2113	Rongpo	305
546522	da:n	alms	n.	SRS-TBLUP	2113	Rongpo	306
546523	dan	type of carpet	n.	SRS-TBLUP	2113	Rongpo	307
546524	daŋ	rope used for keeping clothes	n.	SRS-TBLUP	2113	Rongpo	308
546525	da:Na	grain, corn	n.	SRS-TBLUP	2113	Rongpo	309
546526	dar- darc-	tremble	vi.	SRS-TBLUP	2113	Rongpo	310
546527	da:Ra	molar teeth	n.	SRS-TBLUP	2113	Rongpo	311
546528	da:Ri	beard	n.	SRS-TBLUP	2113	Rongpo	312
546529	darsan	visit, meeting, be seen	n.	SRS-TBLUP	2113	Rongpo	313
546530	da:ru	liquor	n.	SRS-TBLUP	2113	Rongpo	314
546531	dasa	position, condition	n.	SRS-TBLUP	2113	Rongpo	315
546532	da:si	slave (female)	n.	SRS-TBLUP	2113	Rongpo	316
546533	da:s	slave	n.	SRS-TBLUP	2113	Rongpo	317
546534	da:u	pulses	n.	SRS-TBLUP	2113	Rongpo	318
546535	dɛ	curd	n.	SRS-TBLUP	2113	Rongpo	319
546536	debi	goddess	n.	SRS-TBLUP	2113	Rongpo	320
546537	dɛdu:t	eating and drinking	n.	SRS-TBLUP	2113	Rongpo	321
546538	dɛNo	right side	n.	SRS-TBLUP	2113	Rongpo	322
546539	des	region, country	n.	SRS-TBLUP	2113	Rongpo	323
546540	di-	go	vi.	SRS-TBLUP	2113	Rongpo	324
546541	di◦la:p	so big, that large	adj.	SRS-TBLUP	2113	Rongpo	325
546542	dil	heart	n.	SRS-TBLUP	2113	Rongpo	326
546543	di◦mi	like this, so	adv.	SRS-TBLUP	2113	Rongpo	327
546544	din	day	n.	SRS-TBLUP	2113	Rongpo	328
546545	di◦pu	this one, this side	n.	SRS-TBLUP	2113	Rongpo	329
546546	diwa:r	wall	n.	SRS-TBLUP	2113	Rongpo	330
546547	dɔ̃-	graze	vi.	SRS-TBLUP	2113	Rongpo	331
546548	dɔ̃	and	conj.	SRS-TBLUP	2113	Rongpo	332
546549	dɔ-dɔ	exactly there	adv.	SRS-TBLUP	2113	Rongpo	333
546550	dod	inkpot	n.	SRS-TBLUP	2113	Rongpo	334
546551	dɔn	sorrow	n.	SRS-TBLUP	2113	Rongpo	335
546552	dɔri	hole	n.	SRS-TBLUP	2113	Rongpo	336
546553	dost	friend	n.	SRS-TBLUP	2113	Rongpo	337
546554	dosti	friendship	n.	SRS-TBLUP	2113	Rongpo	338
546555	dɔ	there	adv.	SRS-TBLUP	2113	Rongpo	339
546556	du	here	adv.	SRS-TBLUP	2113	Rongpo	340
546557	du-du	exactly here	adv.	SRS-TBLUP	2113	Rongpo	341
546558	duãs-	say	vi.	SRS-TBLUP	2113	Rongpo	342
546559	dua:ro	again	adv.	SRS-TBLUP	2113	Rongpo	343
546560	du:Na	double	adj.	SRS-TBLUP	2113	Rongpo	344
546561	du:r	far away	adv.	SRS-TBLUP	2113	Rongpo	345
546562	duka:nda:r	shopkeeper	n.	SRS-TBLUP	2113	Rongpo	346
546563	duka:n	shop	n.	SRS-TBLUP	2113	Rongpo	347
546564	dukhi	one who has pain	n.	SRS-TBLUP	2113	Rongpo	348
546565	dukh	pain, grief	n.	SRS-TBLUP	2113	Rongpo	349
546566	dusməni	enmity	n.	SRS-TBLUP	2113	Rongpo	350
546567	dusmən	enemy	n.	SRS-TBLUP	2113	Rongpo	351
546568	dusro	the other, second	adj.	SRS-TBLUP	2113	Rongpo	352
546569	dyɔl	temple	n.	SRS-TBLUP	2113	Rongpo	353
546570	dyɔra:Ni	husband's younger brother's wife	n.	SRS-TBLUP	2113	Rongpo	354
546571	dyɔr	husband's younger brother	n.	SRS-TBLUP	2113	Rongpo	355
546572	dyɔ	god	n.	SRS-TBLUP	2113	Rongpo	356
546573	dyələŋ	that many	adj.	SRS-TBLUP	2113	Rongpo	357
546574	dhədya:-	hunt, rush	vt.	SRS-TBLUP	2113	Rongpo	358
546575	dhəja:r	there, near by, at	adv.	SRS-TBLUP	2113	Rongpo	359
546576	dhəjer	up there	adv.	SRS-TBLUP	2113	Rongpo	360
546577	dhəkka:-	push	vt.	SRS-TBLUP	2113	Rongpo	361
546578	dhəmka:-	threaten	vt.	SRS-TBLUP	2113	Rongpo	362
546579	dhəna:i	bow	n.	SRS-TBLUP	2113	Rongpo	363
546580	dhəndya:-	walk unsteadily	vi.	SRS-TBLUP	2113	Rongpo	364
546581	dhəRək-	heart beating	vi.	SRS-TBLUP	2113	Rongpo	365
546582	dhərəm	duty', religion	n.	SRS-TBLUP	2113	Rongpo	366
546583	dhərəti	earth	n.	SRS-TBLUP	2113	Rongpo	367
546584	dhətɛ̃jə	they, those (agentive)	pro.	SRS-TBLUP	2113	Rongpo	368
546585	dhətɛ̃nu, dhətyanu	they (dative)	pro.	SRS-TBLUP	2113	Rongpo	369
